TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%
ADMU,1425.0,151.0,456.0,98.0,241.0,53.0,215.0,86.0,154.0,441.0,79.0,172.0,251.0,122.0,71.0,50.0,18.0,68.0,157.0,154.0,-48.0,13.0,7.0,1.0,6.0,33.1140350877193,40.66390041493776,24.651162790697676,55.84415584415584
AdU,1400.0,139.0,410.0,95.0,248.0,44.0,162.0,88.0,126.0,410.0,83.0,223.0,306.0,100.0,113.0,43.0,36.0,79.0,138.0,129.0,-25.0,43.0,7.0,3.0,4.0,33.90243902439025,38.306451612903224,27.160493827160494,69.84126984126983
DLSU,1400.0,194.0,481.0,140.0,313.0,54.0,168.0,87.0,138.0,529.0,120.0,231.0,351.0,148.0,127.0,57.0,20.0,77.0,134.0,144.0,81.0,76.0,7.0,6.0,1.0,40.33264033264033,44.72843450479233,32.142857142857146,63.04347826086956
FEU,1425.0,156.0,468.0,133.0,330.0,23.0,138.0,81.0,115.0,416.0,90.0,231.0,321.0,82.0,104.0,43.0,26.0,69.0,128.0,130.0,-46.0,11.0,7.0,1.0,6.0,33.333333333333336,40.303030303030305,16.666666666666668,70.43478260869566
NU,1400.0,164.0,465.0,132.0,319.0,32.0,146.0,90.0,133.0,450.0,94.0,192.0,286.0,89.0,93.0,47.0,16.0,63.0,161.0,144.0,-29.0,29.0,7.0,2.0,5.0,35.26881720430107,41.37931034482759,21.91780821917808,67.66917293233082
UE,1400.0,150.0,405.0,99.0,249.0,51.0,156.0,95.0,156.0,446.0,73.0,190.0,263.0,97.0,100.0,50.0,20.0,70.0,147.0,160.0,-2.0,56.0,7.0,5.0,2.0,37.03703703703704,39.75903614457831,32.69230769230769,60.8974358974359
UP,1400.0,194.0,458.0,153.0,318.0,41.0,140.0,93.0,152.0,522.0,91.0,224.0,315.0,128.0,103.0,48.0,32.0,80.0,158.0,162.0,75.0,87.0,7.0,6.0,1.0,42.35807860262009,48.113207547169814,29.285714285714285,61.18421052631579
UST,1400.0,179.0,446.0,130.0,263.0,49.0,183.0,80.0,119.0,487.0,72.0,203.0,275.0,130.0,96.0,47.0,12.0,59.0,148.0,136.0,-6.0,50.0,7.0,4.0,3.0,40.134529147982065,49.42965779467681,26.775956284153004,67.22689075630252
League,1406.25,165.875,448.625,122.5,285.125,43.375,163.5,87.5,136.625,462.625,87.75,208.25,296.0,112.0,100.875,48.125,22.5,70.625,146.375,144.875,0.0,45.625,7.0,3.5,3.5,36.97408748955141,42.96361245067953,26.529051987767584,64.04391582799634
