,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
ADMU,88.0,170.0,16.0,83.0,52.0,78.0,56.0,139.0,68.0,62.0,15.0,12.0,99.0,85.0,30.0,39.0,4.0,800.0,104.0,253.0,41.10671936758893,51.76470588235294,19.27710843373494,66.66666666666667,276.0,195.0,27.0
NU,91.0,207.0,32.0,111.0,76.0,110.0,77.0,163.0,89.0,84.0,36.0,17.0,101.0,114.0,33.0,52.0,5.0,1000.0,123.0,318.0,38.679245283018865,43.96135265700483,28.82882882882883,69.0909090909091,354.0,240.0,53.0
AdU,74.0,199.0,34.0,133.0,53.0,79.0,63.0,144.0,86.0,62.0,40.0,4.0,97.0,95.0,12.0,27.0,5.0,1000.0,108.0,332.0,32.53012048192771,37.185929648241206,25.56390977443609,67.0886075949367,303.0,207.0,44.0
UST,67.0,152.0,23.0,92.0,49.0,68.0,37.0,115.0,60.0,50.0,20.0,12.0,81.0,82.0,-15.0,14.0,4.0,800.0,90.0,244.0,36.885245901639344,44.078947368421055,25.0,72.05882352941177,252.0,152.0,32.0
UP,69.0,174.0,16.0,83.0,66.0,112.0,54.0,103.0,48.0,57.0,29.0,13.0,90.0,95.0,-64.0,0.0,4.0,800.0,85.0,257.0,33.0739299610895,39.6551724137931,19.27710843373494,58.92857142857143,252.0,157.0,42.0
DLSU,94.0,226.0,26.0,119.0,59.0,88.0,70.0,130.0,72.0,76.0,50.0,14.0,103.0,92.0,-48.0,11.0,5.0,1000.0,120.0,345.0,34.78260869565217,41.5929203539823,21.84873949579832,67.04545454545455,325.0,200.0,64.0
UE,78.0,164.0,23.0,86.0,48.0,91.0,51.0,125.0,80.0,64.0,29.0,14.0,90.0,91.0,16.0,28.0,4.0,800.0,101.0,250.0,40.4,47.5609756097561,26.74418604651163,52.747252747252745,273.0,176.0,43.0
FEU,93.0,233.0,27.0,99.0,47.0,78.0,66.0,166.0,92.0,74.0,45.0,20.0,92.0,92.0,36.0,72.0,5.0,1000.0,120.0,332.0,36.144578313253014,39.91416309012875,27.272727272727273,60.256410256410255,314.0,232.0,65.0
League,81.75,190.625,24.625,100.75,56.25,88.0,59.25,135.625,74.375,66.125,33.0,13.25,94.125,93.25,0.0,30.375,4.5,900.0,106.375,291.375,36.507936507936506,42.885245901639344,24.441687344913152,63.92045454545455,293.625,194.875,46.25
