TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
UP,200.0,29.75,66.75,23.0,48.0,6.75,18.75,12.75,21.25,79.0,12.5,33.75,46.25,22.5,14.0,6.0,3.75,9.75,24.5,22.25,16.0,60.0,4.0,4.0,0.0,44.5692883895,47.9166666667,36.0,60.0,1.0
DLSU,200.0,28.0,68.6,21.0,44.2,7.0,24.4,11.6,18.4,74.6,17.4,32.8,50.2,21.0,19.0,9.0,3.2,12.2,18.4,20.6,9.6,52.0,5.0,4.0,1.0,40.8163265306,47.5113122172,28.6885245902,63.0434782609,0.8
UST,200.0,23.75,60.5,17.25,34.0,6.5,26.5,12.75,19.0,66.75,10.0,30.5,40.5,20.0,12.5,6.25,1.25,7.5,20.5,20.0,3.75,37.0,4.0,3.0,1.0,39.2561983471,50.7352941176,24.5283018868,67.1052631579,0.75
AdU,200.0,20.4,60.4,15.4,38.2,5.0,22.2,12.4,17.6,58.2,12.4,34.4,46.8,13.6,16.0,6.8,4.4,11.2,19.2,19.4,-2.4,43.0,5.0,3.0,2.0,33.7748344371,40.3141361257,22.5225225225,70.4545454545,0.6
UE,200.0,21.25,59.25,14.75,36.25,6.5,23.0,15.25,24.25,64.25,10.5,25.75,36.25,13.25,14.75,8.0,2.75,10.75,23.25,22.5,-4.0,23.0,4.0,2.0,2.0,35.864978903,40.6896551724,28.2608695652,62.8865979381,0.5
League,200.0,23.63888888888889,64.75,18.166666666666668,42.361111111111114,5.472222222222222,22.38888888888889,12.5,19.555555555555557,65.25,13.166666666666666,30.13888888888889,43.30555555555556,16.52777777777778,14.694444444444445,7.333333333333333,2.9444444444444446,10.277777777777779,20.916666666666668,20.72222222222222,0.0,30.375,4.5,2.25,2.25,36.5079365079,42.8852459016,24.4416873449,63.9204545455,0.5
ADMU,200.0,21.0,63.0,15.75,37.25,5.25,25.75,14.25,25.25,61.5,12.0,25.5,37.5,17.75,10.5,7.5,2.75,10.25,21.25,24.5,-7.5,13.0,4.0,1.0,3.0,33.3333333333,42.2818791946,20.3883495146,56.4356435644,0.25
NU,200.0,24.2,69.8,20.2,49.6,4.0,20.2,11.8,18.2,64.2,15.0,26.4,41.4,13.0,14.0,8.0,2.0,10.0,22.8,19.8,-6.6,15.0,5.0,1.0,4.0,34.670487106,40.7258064516,19.801980198,64.8351648352,0.2
FEU,200.0,21.0,67.8,17.6,48.6,3.4,19.2,10.2,14.8,55.6,14.0,31.0,45.0,12.6,15.4,6.8,3.2,10.0,18.6,18.0,-7.2,0.0,5.0,0.0,5.0,30.9734513274,36.2139917695,17.7083333333,68.9189189189,0.0
