,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
NU,102.0,241.0,40.0,138.0,87.0,128.0,90.0,197.0,101.0,98.0,39.0,21.0,122.0,139.0,39.0,65.0,6.0,1200.0,142.0,379.0,37.46701846965699,42.32365145228216,28.985507246376812,67.96875,411.0,287.0,60.0
DLSU,110.0,261.0,36.0,150.0,64.0,97.0,76.0,153.0,87.0,91.0,59.0,18.0,125.0,108.0,-69.0,11.0,6.0,1200.0,146.0,411.0,35.523114355231144,42.1455938697318,24.0,65.97938144329896,392.0,229.0,77.0
UP,95.0,238.0,32.0,135.0,93.0,151.0,77.0,153.0,79.0,98.0,43.0,22.0,139.0,136.0,-87.0,0.0,6.0,1200.0,127.0,373.0,34.048257372654156,39.91596638655462,23.703703703703702,61.58940397350993,379.0,230.0,65.0
UE,87.0,197.0,30.0,117.0,60.0,109.0,64.0,156.0,90.0,75.0,36.0,18.0,115.0,112.0,10.0,28.0,5.0,1000.0,117.0,314.0,37.261146496815286,44.16243654822335,25.641025641025642,55.04587155963303,324.0,220.0,54.0
ADMU,111.0,216.0,17.0,99.0,69.0,103.0,66.0,183.0,73.0,78.0,20.0,15.0,116.0,106.0,31.0,50.0,5.0,1000.0,128.0,315.0,40.63492063492063,51.388888888888886,17.171717171717173,66.99029126213593,342.0,249.0,35.0
UST,116.0,246.0,37.0,133.0,78.0,116.0,67.0,175.0,103.0,83.0,37.0,18.0,120.0,128.0,17.0,40.0,6.0,1200.0,153.0,379.0,40.36939313984169,47.15447154471545,27.81954887218045,67.24137931034483,421.0,242.0,55.0
FEU,101.0,265.0,40.0,142.0,57.0,101.0,76.0,195.0,111.0,82.0,51.0,24.0,113.0,108.0,35.0,72.0,6.0,1200.0,141.0,407.0,34.643734643734646,38.113207547169814,28.169014084507044,56.43564356435643,379.0,271.0,75.0
AdU,91.0,239.0,40.0,159.0,70.0,100.0,85.0,175.0,98.0,77.0,46.0,9.0,116.0,119.0,24.0,41.0,6.0,1200.0,131.0,398.0,32.914572864321606,38.07531380753138,25.157232704402517,70.0,372.0,260.0,55.0
League,101.625,237.875,34.0,134.125,72.25,113.125,75.125,173.375,92.75,85.25,41.375,18.125,120.75,119.5,0.0,38.375,5.75,1150.0,135.625,372.0,36.458333333333336,42.722017866526535,25.349487418452934,63.86740331491713,377.5,248.5,59.5
