TEAM,OFF,DEF,NET,PACE,hAST%,hTO%,TOR,AR,STL%,BLK%,EFG%,TS%,PPWS,REB%,OREB%,DREB%,FTR,FFI,Py-W,Py-L,PPR,HHI
UP,76.99435801415166,62.619874865586866,14.374483148564792,75.6548940759,18.073021080128786,13.213049024968106,19.165977531419728,26.215532485505143,8.811943692606771,10.504201680672269,48.740554156171285,51.49854124303775,1.029970824860755,54.27435387673956,34.61538461538461,71.37546468401487,0.31738035264483627,35.97149825807291,5.787884432446958,0.21211556755304173,-0.6254109501863775,0.09333382453167308
DLSU,74.47008717018072,63.32380514253979,11.146282027640929,77.3800625052,18.455903071287686,15.779092702169626,24.123354340015155,28.215709094124872,11.200128800721323,6.513409961685824,46.4975845410628,49.378748928877464,0.9875749785775493,57.19626168224299,41.37931034482759,72.26277372262774,0.2898550724637681,37.25356055735095,5.582916152185061,0.417083847814939,-1.9673304593964787,0.10982914629613075
League,66.45484557384108,66.45484557384108,0.0,74.0588856891,15.46413238297695,14.213663457129757,20.009803391328752,21.77019665156295,9.711502818958675,7.619548081975828,41.028225806451616,44.75134846778496,0.8950269693556991,50.0,30.23138832997988,69.76861167002012,0.3040994623655914,32.02151077189268,2.875,2.875,-2.025225225225225,0.009818451002411892
UE,64.6645589950575,66.72393985477271,-2.059380859715205,72.8374255264,13.357994245787093,15.002055076037813,20.044640367894683,17.847967450865127,9.610444012004299,7.614213197969543,40.604026845637584,45.03729202524383,0.9007458405048766,46.601941747572816,26.066350710900473,68.1592039800995,0.3859060402684564,32.25463157643564,1.885813724926759,3.1141862750732408,-3.016416711003831,0.12318958172745345
UST,68.82313039773061,71.71915321149649,-2.8960228137658817,73.3764937865,18.36788244555235,14.595906586197849,20.21537493530701,25.439572952296462,9.766978901328105,4.878048780487805,46.14325068870524,49.4177512476759,0.988355024953518,48.29059829059829,23.24561403508772,72.08333333333333,0.2865013774104683,32.457787477483414,2.0451287627691452,3.9548712372308548,-1.2055526233030036,0.12383589844132928
AdU,61.36334103355713,65.59529558759554,-4.231954554038417,70.8892300636,13.90962138689103,16.45406432351744,22.805532874540386,19.27890407950837,9.169234867083249,11.715481171548117,37.46556473829201,42.38526746565332,0.8477053493130664,51.12781954887218,30.8300395256917,69.53405017921148,0.2975206611570248,31.31642693644561,1.5357732807733386,4.464226719226661,-3.6855145830557476,0.10566124983485269
FEU,57.3540317661307,63.189471044661445,-5.8354392785307425,74.9729333333,11.229275381465092,15.357685448180199,20.67412772965177,15.116566512003443,8.669795499531386,7.169811320754717,34.413965087281795,38.68994061543999,0.7737988123087997,50.72727272727273,29.09090909090909,72.36363636363636,0.24688279301745636,28.455541680769326,1.0502466000655857,4.949753399934414,-3.8437166434435337,0.1453488372093023
ADMU,63.3317408547365,69.64455103639834,-6.312810181661838,73.6597468669,17.25592453409004,9.586624741161133,13.575935874541587,24.436684574174855,9.774673829669943,6.944444444444445,37.308868501529055,40.75374777230318,0.8150749554460636,43.15068493150685,24.066390041493776,66.49746192893402,0.37920489296636084,28.81888277204119,0.8970976318587888,4.102902368141211,0.980896276151441,0.11526969324138502
NU,63.09336652210252,69.70799365748424,-6.614627135381717,73.7002993551,12.156379668049793,13.128890041493776,18.31742899028783,16.960582398414655,10.62863163633985,5.809128630705394,36.440677966101696,40.35057271780632,0.8070114543561264,46.6542750929368,30.87719298245614,64.42687747035573,0.2639225181598063,29.289904802900956,1.0119299153002164,4.988070084699784,-2.5959024550004886,0.10022835009827726
