,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
UST,161.0,325.0,51.0,180.0,101.0,143.0,85.0,238.0,137.0,114.0,48.0,29.0,158.0,163.0,16.0,53.0,8.0,1600.0,212.0,505.0,41.98019801980198,49.53846153846154,28.333333333333332,70.62937062937063,576.0,323.0,77.0
FEU,144.0,384.0,56.0,184.0,78.0,137.0,112.0,257.0,146.0,103.0,62.0,28.0,157.0,145.0,42.0,85.0,8.0,1600.0,200.0,568.0,35.2112676056338,37.5,30.434782608695652,56.934306569343065,534.0,369.0,90.0
DLSU,150.0,347.0,41.0,186.0,93.0,146.0,91.0,208.0,104.0,115.0,76.0,28.0,166.0,150.0,-90.0,11.0,8.0,1600.0,191.0,533.0,35.834896810506564,43.22766570605187,22.043010752688172,63.6986301369863,516.0,299.0,104.0
UE,130.0,293.0,57.0,196.0,94.0,167.0,99.0,237.0,149.0,122.0,49.0,32.0,177.0,164.0,11.0,40.0,8.0,1600.0,187.0,489.0,38.241308793456035,44.36860068259386,29.081632653061224,56.287425149700596,525.0,336.0,81.0
AdU,125.0,325.0,55.0,198.0,96.0,147.0,111.0,235.0,123.0,103.0,61.0,18.0,148.0,162.0,29.0,63.0,8.0,1600.0,180.0,523.0,34.41682600382409,38.46153846153846,27.77777777777778,65.3061224489796,511.0,346.0,79.0
ADMU,162.0,317.0,40.0,162.0,113.0,171.0,92.0,270.0,127.0,122.0,30.0,22.0,184.0,177.0,46.0,73.0,8.0,1600.0,202.0,479.0,42.17118997912317,51.10410094637224,24.691358024691358,66.08187134502924,557.0,362.0,52.0
NU,131.0,314.0,56.0,193.0,119.0,177.0,116.0,245.0,125.0,115.0,51.0,26.0,167.0,186.0,31.0,77.0,8.0,1600.0,187.0,507.0,36.883629191321496,41.71974522292994,29.015544041450777,67.2316384180791,549.0,361.0,77.0
UP,125.0,323.0,52.0,194.0,114.0,186.0,107.0,201.0,110.0,124.0,58.0,27.0,180.0,173.0,-85.0,11.0,8.0,1600.0,177.0,517.0,34.23597678916828,38.69969040247678,26.804123711340207,61.29032258064516,520.0,308.0,85.0
League,141.0,328.5,51.0,186.625,101.0,159.25,101.625,236.375,127.625,114.75,54.375,26.25,167.125,165.0,0.0,51.625,8.0,1600.0,192.0,515.125,37.272506673137585,42.922374429223744,27.327528466175487,63.42229199372056,536.0,338.0,80.625
