PLAYER,TEAM,SP,GP,MPG,EWA,PER,WS,OWS,DWS,EFF,GmSc,TS%,EFG%,PPWS,FTR,REB%,OREB%,DREB%,AR,pAST%,hAST%,TOR,hTO%,AST/TO,STL/TO,PPR,USG%,STL%,BLK%,aSP,ORtg,DRtg,Floor%,Stop%,FFI,PIE,AV,DRE/100,DRE/75,POS
J. Cagulangan,UP,108.0,1.0,30.0833333333,0.40278541901879,37.73186788571739,0.36275122444161045,0.2790526191487863,0.08369860529282412,26.0,18.099999999999998,58.86426592797784,60.71428571428571,1.1772853185595569,0.07142857142857142,10.822650260915166,8.058423570897874,12.54377253960518,17.98994039873612,72.40911147998793,36.44314868804665,5.396982119620836,10.932944606413995,3.3333333333333335,0.6666666666666666,12.0962753242048,27.102524155698593,,0.0,108.0,119.693254425568,77.66033493497216,55.62186159690178,0.7082853515540927,50.61958204141722,30.065359477124183,0.5482904938570397,17.70889642804782,13.281672321035863,55.586621069086746
K. Quiambao,DLSU,95.0,2.0,28.64166666665,0.6974893742004745,35.294023429917424,0.6211812584264244,0.5105936577675876,0.11058760065883678,22.0,17.000000000000004,57.79569892473118,55.714285714285715,1.1559139784946235,0.14285714285714285,10.030590084831838,6.138755047690829,13.965667733496636,9.882218539351301,40.79740380161409,20.29520295202952,5.390301021464346,11.07011070110701,1.8333333333333333,0.3333333333333333,2.1966001736405376,30.781471739135437,,35.26683771085008,95.0,117.39341035033,83.31060189465032,48.85368520775917,0.5757963347195235,49.3087471827435,17.532467532467532,0.8135237057665631,12.195547892278237,9.146660919208678,55.655518830097
M. Tounkara,UST,74.5,2.0,31.125,0.5269271082087036,27.83403192770272,0.5403047857217065,0.3835167121313159,0.1567880735903906,21.0,13.600000000000001,57.26698262243286,54.166666666666664,1.1453396524486572,0.125,14.640841848406284,9.760561232270856,19.521122464541712,2.7235235680976007,10.068169900367069,10.231923601637108,0.9078411893658669,3.4106412005457027,3.0,3.0,1.6647935761194248,20.17710546313146,,41.190402636185766,74.5,121.54647838026995,79.40871943800155,58.4178693146471,0.7143133211922607,50.26681861577937,15.517241379310345,0.785629301801026,14.79313107173169,11.094848303798766,55.075712124193586
Q. Millora-Brown,UP,73.0,1.0,24.8166666667,0.15768234221284189,23.591316635892,0.20089316202582924,0.07222253902406707,0.12867062300176219,20.0,9.1,45.103092783505154,50.0,0.9020618556701031,0.6666666666666666,31.86155840500507,24.421515354994973,36.49403803991702,4.361563790414922,13.340374086301832,17.006802721088434,4.361563790414922,17.006802721088434,1.0,0.0,-2.666069596451083,18.38635265436368,,183.16136516246232,73.0,96.52935393495238,61.72086430007141,49.110709421111636,1.1079479800144318,58.793912123395266,16.33986928104575,0.45035314714436947,21.131424081054277,15.848568060790708,45.85511289311527
F. Lopez,UP,70.0,1.0,20.75,0.33150082007226,42.931645703385186,0.3167973932541188,0.2543878565001189,0.06240953675399991,19.0,14.599999999999998,80.27522935779817,100.0,1.6055045871559634,4.333333333333333,13.449145418884841,5.841548010222709,18.185951352580133,7.82454034209222,24.909185262065385,23.584905660377363,2.60818011403074,7.8616352201257875,3.0,0.0,4.7828646133987895,21.8996603524899,,219.0580503833516,70.0,151.03426673963466,76.16456598353456,79.24591891005825,0.7457899189512044,130.51626457353683,18.954248366013072,0.4333570896870438,25.622176522177533,19.216632391633148,38.34091037733501
J. Lazaro,ADMU,66.5,2.0,26.56666666665,0.564805829800234,32.186243122318366,0.268043373162588,0.2900474788621088,-0.02200410569952081,21.5,13.649999999999999,54.18535127055306,54.0,1.0837070254110612,0.16,19.162769476457786,11.7105813467242,28.105395232138083,7.280714315090979,41.45077720211855,19.042437431991292,3.120306135038991,8.161044613710553,2.3333333333333335,0.3333333333333333,3.1788878630087227,26.289621047260958,,82.72781171155245,66.5,106.00784702870978,98.86558791574393,51.61576585209063,0.6350615251481599,50.562039735585095,16.91919191919192,0.7996170519737711,15.784516676248051,11.838387507186038,48.072206222203135
J. Figueroa,NU,66.0,2.0,31.69166666665,0.16338935384564782,16.001371568181828,0.10633129720234041,0.05444125743027957,0.051890039772060845,12.0,7.15,40.43600562587904,41.07142857142857,0.8087201125175808,0.03571428571428571,8.186993198830269,5.151679393821768,11.606082312518005,8.257126809439404,29.273469089066577,22.007042253521128,5.779988766607583,15.40492957746479,1.4285714285714286,0.42857142857142855,-0.5047289412358515,23.005041061857458,,32.529934316658064,66.0,82.59347111009325,90.68694796494837,39.40886852339436,0.5675513355162957,41.54962440139817,8.418367346938776,0.5163440020627684,-0.2950931692371858,-0.22131987692788935,60.553750903814226
F. Padrigao,UST,65.5,2.0,25.55833333335,-0.014871311478141726,10.23523307327593,0.04363767189515718,-0.026178679294772432,0.06981635118992961,6.5,3.25,24.03846153846154,25.0,0.4807692307692308,0.09090909090909091,8.914826264062897,0.0,17.829652528125795,17.689139053299257,51.376392280124094,38.20439350525311,3.3167135724936108,7.163323782234958,5.333333333333333,0.0,15.543320525643509,24.160954152286482,,0.0,65.5,75.22701214186547,87.05702301702692,30.277386134912078,0.5345964262828886,35.53445797051297,5.41871921182266,0.3260154781915736,2.430342755405832,1.8227570665543742,45.225491053550705
P. Palacielo,NU,63.0,2.0,26.175,0.32282989882096896,23.21518809226643,0.2632025630735475,0.14975694904784945,0.11344561402569804,15.5,8.95,48.46526655896607,47.82608695652174,0.9693053311793214,0.17391304347826086,14.868736931774182,9.356178001286475,21.078286071863783,3.998962528657312,15.209486917464766,11.848341232227487,4.9987031608216395,14.810426540284357,0.8,0.8,-4.277742484760442,23.389482631481847,,0.0,63.0,93.66066095967416,81.74145923919612,47.26082896530293,0.7770801528564859,47.360690244834494,10.204081632653061,0.6256075418983653,10.517282059521683,7.8879615446412625,50.01297175623994
N. Cabanero,UST,61.0,2.0,26.38333333335,0.11960739615024406,15.376112437053166,0.16580688258375612,0.10852077768739982,0.057286104896356306,7.0,6.05,36.2108922363847,32.25806451612903,0.724217844727694,0.25806451612903225,8.636061955742724,7.676499516215755,9.595624395269693,6.426001596233805,21.996486672249148,14.111006585136405,2.1420005320779345,4.703668861712136,3.0,0.0,3.927987370058196,33.02808879778656,,48.593226104250355,61.0,86.49353637843595,88.91575376099317,40.467441001701225,0.49092068638492203,42.77399331861076,4.679802955665025,0.3446487693047804,-2.7666658607944123,-2.0749993955958095,46.685329206240176
M. Phillips,DLSU,60.5,2.0,19.15,0.1125472176133479,16.726524997462906,0.154053678221001,0.018580737494219558,0.13547294072678143,10.0,5.249999999999999,28.142589118198874,25.0,0.5628517823639775,0.15,20.772326644836493,11.476773878862653,30.171163330432265,8.061995043847771,25.289778714436252,19.788918205804748,4.030997521923886,9.894459102902374,2.0,0.6666666666666666,2.46400613472524,25.917834496722975,,52.74678903921725,60.5,80.37868500602052,72.65199701128525,38.37822450461602,0.8276389613095123,38.53760539529156,6.926406926406926,0.45035314714436947,9.907458284864612,7.430593713648459,37.211632898352434
G. Crisostomo,UST,60.0,2.0,23.00833333335,0.3852276947121929,27.646678733160744,0.38100111882533483,0.2493410846456141,0.1316600341797207,18.0,9.899999999999999,67.20430107526882,64.28571428571429,1.3440860215053763,0.14285714285714285,20.906019191343702,8.802534396355243,33.00950398633216,2.4562019864390123,8.835304403838094,10.593220338983048,2.4562019864390123,10.593220338983048,1.0,0.5,-1.5013893533264637,17.50530253553395,,55.72117125897951,60.0,122.27430079397172,77.13681108418834,58.72201652600394,0.767697749601417,54.00359923980416,13.54679802955665,0.6998542122237652,20.761114112199444,15.570835584149583,40.713264036146896
P. Momowei,UE,59.0,1.0,34.1,0.03684115817109688,12.991575598941488,-0.0011060281581272043,-0.028602852374864332,0.027496824216737128,13.0,5.999999999999998,45.87155963302752,40.0,0.9174311926605504,0.7,14.848361112142246,2.79290601871247,28.532931758738208,6.656874457168906,41.49377593360995,18.11594202898551,8.321093071461132,22.644927536231883,0.8,0.2,-7.120945614538988,26.04151663027384,,0.0,59.0,73.72156722579707,90.76862567534985,38.00337635826924,0.7422078939508676,49.97830793587721,10.429447852760736,0.3260154781915736,6.249905331266472,4.687428998449854,60.088259523842
C. Manzano,AdU,58.5,2.0,23.725,0.3324990345221552,24.90478523476358,0.23183905605141175,0.128064781954962,0.10377427409644976,16.0,9.2,52.197802197802204,43.75,1.043956043956044,0.3125,16.315986267378225,13.260558127419756,19.119420333938056,5.758018477360088,33.45460628110233,17.123287671232877,6.909622172832107,20.547945205479454,0.8333333333333334,0.3333333333333333,-5.631476685318836,23.72693823716202,,143.6919245138423,58.5,92.45108544184617,81.60901908078675,42.87004869217424,0.7538736660354972,48.11220608227593,12.154696132596685,0.6406829830504491,8.107227987207398,6.080420990405549,43.41771409434916
M. Konateh,FEU,58.5,2.0,30.075,0.47843116798185936,26.8074754387953,0.4177299624073581,0.2544251805441474,0.16330478186321068,20.5,12.499999999999996,52.54424778761062,46.666666666666664,1.0508849557522124,0.4666666666666667,18.900118125738285,20.021630511534784,17.824853673376694,3.6994809651746916,15.791161884083005,15.94896331738437,2.7746107238810187,11.961722488038278,1.3333333333333333,0.6666666666666666,-0.5653404488528991,16.031893428977117,,71.50582325548136,58.5,110.07228499646018,78.10659183569832,55.071578080335804,0.7506609574652084,53.977340088003366,18.493150684931507,0.7715580340143142,11.507676249013238,8.63075718675993,54.0616378034414
H. Agunanne,DLSU,57.0,2.0,19.44166666665,0.122916182386543,17.173918386553705,0.14720633424220914,0.0004994101285780994,0.14670692411363104,12.0,5.550000000000001,34.42796610169492,33.33333333333333,0.6885593220338984,0.1111111111111111,26.14422423410794,15.826436743724207,36.576653807718166,2.6470159466749617,8.634646519167442,8.038585209003216,5.294031893349924,16.077170418006432,0.5,0.25,-6.472108698503737,24.017425229863917,,103.91094831738114,57.0,77.94532590615327,71.08731962303727,37.981116185106174,0.8646093216460075,41.841779375407356,7.575757575757576,0.5163440020627684,10.633159549726281,7.9748696622947115,37.7783897092175
V. David,DLSU,55.5,2.0,15.25833333335,0.13240728702193408,19.54109165200863,0.16522951125205615,0.07610676114450271,0.08912275010755345,8.5,4.799999999999999,22.52252252252252,12.5,0.4504504504504504,0.25,11.586821197835333,8.642368008824981,14.563990533390244,20.23644414062473,54.82581382061128,50.25125628140703,5.0591110351561825,12.562814070351758,4.0,1.0,15.46227771051998,15.889610896225358,,0.0,55.5,94.39912047269755,76.74324730827257,40.736329370103846,0.730970473068764,34.21369584297595,5.411255411255412,0.39867352517108046,10.873151838880343,8.154863879160256,29.649477735838875
M. Llemit,UST,49.5,2.0,19.73333333335,0.3387823336378321,28.073863782385153,0.31495800096386906,0.21649121902514035,0.09846678193872874,12.0,8.5,93.13725490196079,93.75,1.8627450980392157,0.625,6.41464249058644,0.0,12.82928498117288,4.2957603576165315,14.195583596199116,18.51851851851852,4.2957603576165315,18.51851851851852,1.0,1.0,-2.6258462866557433,15.960842732482798,,0.0,49.5,129.02036849936965,79.56627209067693,55.15145386663587,0.7106112095761367,70.80105991059587,9.35960591133005,0.5163440020627684,16.91109356188403,12.683320171413023,34.91814894516749
