TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
DLSU,22.0,49.5,3.0,20.5,10.5,13.0,13.0,27.5,14.0,15.5,9.0,2.5,18.0,15.0,-16.5,0.0,2.0,200.0,25.0,70.0,35.7142857143,44.4444444444,14.6341463415,80.76923076919999,63.5,40.5,11.5
UP,15.0,44.0,4.0,22.0,19.0,40.0,18.0,22.0,19.0,9.0,7.0,4.0,26.0,29.0,-16.0,0.0,1.0,200.0,19.0,66.0,28.7878787879,34.0909090909,18.1818181818,47.5,61.0,40.0,11.0
UST,17.5,39.0,3.5,20.0,14.0,18.5,8.0,28.0,15.5,12.5,4.0,2.0,19.0,21.0,-12.5,0.0,2.0,200.0,21.0,59.0,35.593220339,44.8717948718,17.5,75.6756756757,59.5,36.0,6.0
League,19.428571428571427,44.42857142857143,5.0,22.571428571428573,11.571428571428571,17.428571428571427,14.0,29.928571428571427,18.142857142857142,14.071428571428571,6.928571428571429,3.2142857142857144,19.642857142857142,19.5,0.0,12.125,1.75,200.0,24.428571428571427,67.0,36.460554371,43.729903537,22.1518987342,66.393442623,65.42857142857143,43.92857142857143,10.142857142857142
NU,21.5,48.5,4.5,19.5,12.5,17.0,17.5,31.0,18.0,18.5,7.5,5.0,15.0,21.5,0.5,12.0,2.0,200.0,26.0,68.0,38.2352941176,44.3298969072,23.0769230769,73.5294117647,69.0,48.5,12.5
FEU,16.5,46.5,5.5,23.0,11.0,17.0,18.0,31.5,15.0,15.0,10.0,5.5,18.0,18.5,7.0,31.0,2.0,200.0,22.0,69.5,31.654676259,35.4838709677,23.9130434783,64.7058823529,60.5,49.5,15.5
AdU,17.5,44.0,8.0,29.0,5.5,9.0,15.5,31.5,20.5,14.5,8.0,1.0,18.5,14.5,9.0,14.0,2.0,200.0,25.5,73.0,34.9315068493,39.7727272727,27.5862068966,61.1111111111,64.5,47.0,9.0
ADMU,23.5,45.5,5.0,19.0,13.5,20.5,11.0,33.0,22.5,11.0,3.5,4.0,24.0,23.0,13.0,26.0,2.0,200.0,28.5,64.5,44.1860465116,51.6483516484,26.3157894737,65.8536585366,75.5,44.0,7.5
UE,20.0,32.0,7.0,32.0,9.0,14.0,12.0,32.0,24.0,14.0,6.0,1.0,24.0,17.0,15.0,14.0,1.0,200.0,27.0,64.0,42.1875,62.5,21.875,64.2857142857,70.0,44.0,7.0
