,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
NU,154.0,362.0,59.0,212.0,129.0,192.0,132.0,272.0,140.0,127.0,57.0,29.0,176.0,206.0,38.0,87.0,9.0,1800.0,213.0,574.0,37.10801393728223,42.5414364640884,27.830188679245282,67.1875,614.0,404.0,86.0
UP,125.0,323.0,52.0,194.0,114.0,186.0,107.0,201.0,110.0,124.0,58.0,27.0,180.0,173.0,-85.0,11.0,8.0,1600.0,177.0,517.0,34.23597678916828,38.69969040247678,26.804123711340207,61.29032258064516,520.0,308.0,85.0
ADMU,162.0,317.0,40.0,162.0,113.0,171.0,92.0,270.0,127.0,122.0,30.0,22.0,184.0,177.0,46.0,73.0,8.0,1600.0,202.0,479.0,42.17118997912317,51.10410094637224,24.691358024691358,66.08187134502924,557.0,362.0,52.0
UST,161.0,325.0,51.0,180.0,101.0,143.0,85.0,238.0,137.0,114.0,48.0,29.0,158.0,163.0,16.0,53.0,8.0,1600.0,212.0,505.0,41.98019801980198,49.53846153846154,28.333333333333332,70.62937062937063,576.0,323.0,77.0
AdU,125.0,325.0,55.0,198.0,96.0,147.0,111.0,235.0,123.0,103.0,61.0,18.0,148.0,162.0,29.0,63.0,8.0,1600.0,180.0,523.0,34.41682600382409,38.46153846153846,27.77777777777778,65.3061224489796,511.0,346.0,79.0
FEU,164.0,435.0,60.0,197.0,84.0,146.0,122.0,285.0,160.0,115.0,64.0,30.0,177.0,154.0,35.0,85.0,9.0,1800.0,224.0,632.0,35.44303797468354,37.701149425287355,30.456852791878173,57.534246575342465,592.0,407.0,94.0
DLSU,150.0,347.0,41.0,186.0,93.0,146.0,91.0,208.0,104.0,115.0,76.0,28.0,166.0,150.0,-90.0,11.0,8.0,1600.0,191.0,533.0,35.834896810506564,43.22766570605187,22.043010752688172,63.6986301369863,516.0,299.0,104.0
UE,130.0,293.0,57.0,196.0,94.0,167.0,99.0,237.0,149.0,122.0,49.0,32.0,177.0,164.0,11.0,40.0,8.0,1600.0,187.0,489.0,38.241308793456035,44.36860068259386,29.081632653061224,56.287425149700596,525.0,336.0,81.0
League,146.375,340.875,51.875,190.625,103.0,162.25,104.875,243.25,131.25,117.75,55.375,26.875,170.75,168.625,0.0,52.875,8.25,1650.0,198.25,531.5,37.30009407337723,42.94096076274294,27.21311475409836,63.482280431432976,551.375,348.125,82.25
