TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
DLSU,202.77777777777777,27.77777777777778,68.33333333333333,19.555555555555557,43.888888888888886,8.222222222222221,24.444444444444443,14.0,21.666666666666668,77.77777777777777,17.0,33.666666666666664,50.666666666666664,21.444444444444443,18.88888888888889,7.333333333333333,3.5555555555555554,10.88888888888889,19.555555555555557,20.77777777777778,10.777777777777779,102,9.0,8.0,1.0,40.6504065041,44.5569620253,33.6363636364,64.6153846154,0.8888888888888888
UP,200.0,28.25,64.625,22.0,44.5,6.25,20.125,12.875,20.375,75.625,12.375,31.875,44.25,18.5,15.375,6.875,4.5,11.375,22.25,22.25,10.625,100,8.0,7.0,1.0,43.7137330754,49.4382022472,31.0559006211,63.1901840491,0.875
UE,200.0,21.875,58.25,15.125,36.75,6.75,21.5,13.75,22.375,64.25,9.75,26.625,36.375,13.125,13.5,7.375,2.875,10.25,21.125,22.125,-1.375,56,8.0,5.0,3.0,37.5536480687,41.156462585,31.3953488372,61.4525139665,0.625
League,202.14285714285714,24.185714285714287,64.77142857142857,17.742857142857144,41.3,6.442857142857143,23.47142857142857,12.657142857142857,19.87142857142857,67.47142857142858,12.742857142857142,29.714285714285715,42.457142857142856,16.0,14.442857142857143,6.8428571428571425,3.242857142857143,10.085714285714285,20.757142857142856,20.47142857142857,0.0,56,8.75,4.375,4.375,37.3400970446,42.9609131788,27.449786975,63.6951833214,0.5
UST,202.5,26.0,66.5,18.5,38.2,7.5,28.3,11.6,17.6,71.1,11.4,28.5,39.9,17.8,14.3,7.5,2.0,9.5,21.0,19.4,-2.6,50,10.0,4.0,6.0,39.0977443609,48.4293193717,26.5017667845,65.9090909091,0.4
AdU,203.125,20.625,61.0,13.875,38.375,6.75,22.625,12.25,18.375,60.25,12.5,31.875,44.375,14.625,15.875,6.25,5.0,11.25,20.375,18.5,-3.625,43,8.0,3.0,5.0,33.8114754098,36.1563517915,29.8342541436,66.6666666667,0.375
ADMU,202.77777777777777,21.88888888888889,65.44444444444444,14.555555555555555,36.666666666666664,7.333333333333333,28.77777777777778,13.11111111111111,23.22222222222222,64.22222222222223,12.222222222222221,25.11111111111111,37.333333333333336,16.22222222222222,9.777777777777779,7.333333333333333,2.2222222222222223,9.555555555555555,21.555555555555557,22.333333333333332,-4.777777777777778,36,9.0,3.0,6.0,33.4465195246,39.696969697,25.4826254826,56.4593301435,0.3333333333333333
FEU,205.55555555555554,23.0,66.44444444444444,19.444444444444443,47.0,3.5555555555555554,19.444444444444443,12.333333333333334,18.22222222222222,61.888888888888886,13.333333333333334,32.77777777777778,46.111111111111114,12.11111111111111,14.777777777777779,6.222222222222222,3.7777777777777777,10.0,17.333333333333332,19.444444444444443,-3.888888888888889,32,9.0,3.0,6.0,34.615384615400004,41.3711583924,18.2857142857,67.6829268293,0.3333333333333333
NU,200.0,23.666666666666668,66.22222222222223,18.555555555555557,44.888888888888886,5.111111111111111,21.333333333333332,11.555555555555555,17.555555555555557,64.0,13.11111111111111,27.555555555555557,40.666666666666664,13.777777777777779,13.222222222222221,5.777777777777778,2.4444444444444446,8.222222222222221,23.0,19.22222222222222,-4.222222222222222,29,9.0,2.0,7.0,35.7382550336,41.3366336634,23.9583333333,65.8227848101,0.2222222222222222
