,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
UE,130.0,293.0,57.0,196.0,94.0,167.0,99.0,237.0,149.0,122.0,49.0,32.0,177.0,164.0,11.0,40.0,8.0,1600.0,187.0,489.0,38.241308793456035,44.36860068259386,29.081632653061224,56.287425149700596,525.0,336.0,81.0
UP,125.0,323.0,52.0,194.0,114.0,186.0,107.0,201.0,110.0,124.0,58.0,27.0,180.0,173.0,-85.0,11.0,8.0,1600.0,177.0,517.0,34.23597678916828,38.69969040247678,26.804123711340207,61.29032258064516,520.0,308.0,85.0
UST,195.0,412.0,70.0,233.0,137.0,196.0,114.0,305.0,173.0,147.0,66.0,35.0,199.0,207.0,26.0,78.0,10.0,2000.0,265.0,645.0,41.08527131782946,47.33009708737864,30.042918454935624,69.89795918367346,737.0,419.0,101.0
ADMU,179.0,352.0,46.0,190.0,125.0,185.0,104.0,306.0,146.0,139.0,33.0,28.0,205.0,194.0,43.0,73.0,9.0,1800.0,225.0,542.0,41.51291512915129,50.85227272727273,24.210526315789473,67.56756756756756,621.0,410.0,61.0
DLSU,170.0,389.0,52.0,223.0,107.0,172.0,103.0,239.0,119.0,134.0,91.0,28.0,191.0,173.0,-97.0,11.0,9.0,1800.0,222.0,612.0,36.27450980392157,43.70179948586118,23.318385650224215,62.2093023255814,603.0,342.0,119.0
FEU,164.0,435.0,60.0,197.0,84.0,146.0,122.0,285.0,160.0,115.0,64.0,30.0,177.0,154.0,35.0,85.0,9.0,1800.0,224.0,632.0,35.44303797468354,37.701149425287355,30.456852791878173,57.534246575342465,592.0,407.0,94.0
NU,154.0,362.0,59.0,212.0,129.0,192.0,132.0,272.0,140.0,127.0,57.0,29.0,176.0,206.0,38.0,87.0,9.0,1800.0,213.0,574.0,37.10801393728223,42.5414364640884,27.830188679245282,67.1875,614.0,404.0,86.0
AdU,125.0,325.0,55.0,198.0,96.0,147.0,111.0,235.0,123.0,103.0,61.0,18.0,148.0,162.0,29.0,63.0,8.0,1600.0,180.0,523.0,34.41682600382409,38.46153846153846,27.77777777777778,65.3061224489796,511.0,346.0,79.0
League,155.25,361.375,56.375,205.375,110.75,173.875,111.5,260.0,140.0,126.375,59.875,28.375,181.625,179.125,0.0,56.0,8.75,1750.0,211.625,566.75,37.34009704455227,42.96091317883086,27.449786975045647,63.69518332135154,590.375,371.5,88.25
