TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%
ADMU,1825.0,197.0,589.0,131.0,330.0,66.0,259.0,118.0,209.0,578.0,110.0,226.0,336.0,146.0,88.0,66.0,20.0,86.0,194.0,201.0,-43.0,36.0,9.0,3.0,6.0,33.446519524618,39.696969696969695,25.482625482625483,56.45933014354067
AdU,1825.0,182.0,542.0,125.0,344.0,57.0,198.0,106.0,170.0,527.0,111.0,280.0,391.0,125.0,145.0,61.0,43.0,104.0,178.0,169.0,-54.0,43.0,9.0,3.0,6.0,33.579335793357934,36.33720930232558,28.78787878787879,62.35294117647059
DLSU,2025.0,274.0,672.0,190.0,425.0,84.0,247.0,138.0,208.0,770.0,159.0,334.0,493.0,217.0,191.0,74.0,35.0,109.0,197.0,202.0,122.0,117.0,10.0,9.0,1.0,40.773809523809526,44.705882352941174,34.008097165991906,66.34615384615384
FEU,1850.0,207.0,598.0,175.0,423.0,32.0,175.0,111.0,164.0,557.0,120.0,295.0,415.0,109.0,133.0,56.0,34.0,90.0,156.0,175.0,-35.0,32.0,9.0,3.0,6.0,34.61538461538461,41.371158392434985,18.285714285714285,67.6829268292683
NU,2000.0,231.0,664.0,180.0,447.0,51.0,217.0,121.0,185.0,634.0,137.0,275.0,412.0,135.0,136.0,64.0,22.0,86.0,227.0,199.0,-54.0,29.0,10.0,2.0,8.0,34.78915662650602,40.26845637583892,23.502304147465438,65.4054054054054
UE,1800.0,199.0,523.0,133.0,325.0,66.0,198.0,124.0,197.0,588.0,86.0,243.0,329.0,125.0,128.0,68.0,25.0,93.0,196.0,197.0,5.0,72.0,9.0,6.0,3.0,38.04971319311664,40.92307692307692,33.333333333333336,62.944162436548226
UP,1600.0,226.0,517.0,176.0,356.0,50.0,161.0,103.0,163.0,605.0,99.0,255.0,354.0,148.0,123.0,55.0,36.0,91.0,178.0,178.0,85.0,100.0,8.0,7.0,1.0,43.7137330754352,49.438202247191015,31.055900621118013,63.190184049079754
UST,2025.0,260.0,665.0,185.0,382.0,75.0,283.0,116.0,176.0,711.0,114.0,285.0,399.0,178.0,143.0,75.0,20.0,95.0,210.0,194.0,-26.0,50.0,10.0,4.0,6.0,39.097744360902254,48.42931937172775,26.501766784452297,65.9090909090909
League,1868.75,222.0,596.25,161.875,379.0,60.125,217.25,117.125,184.0,621.25,117.0,274.125,391.125,147.875,135.875,64.875,29.375,94.25,192.0,189.375,0.0,59.875,9.25,4.625,4.625,37.23270440251572,42.71108179419525,27.67548906789413,63.65489130434783
