PLAYER,TEAM,SP,GP,MPG,EWA,PER,WS,OWS,DWS,EFF,GmSc,TS%,EFG%,PPWS,FTR,REB%,OREB%,DREB%,AR,pAST%,hAST%,TOR,hTO%,AST/TO,STL/TO,PPR,USG%,STL%,BLK%,aSP,ORtg,DRtg,Floor%,Stop%,FFI,PIE,AV,DRE/100,DRE/75,POS
J. Cagulangan,UP,69.16666666666667,12.0,25.073611111116666,2.1591950068806995,25.24413548051596,1.6880407056323739,1.2399064193478184,0.44813428628455554,12.416666666666666,9.341666666666669,46.763067126558774,43.47826086956522,0.9352613425311754,0.21014492753623187,8.555323923596102,7.589944972897264,9.479727536828944,10.485244264035291,39.29064023278537,24.71576866040534,5.592130274152156,13.181743285549514,1.875,0.65625,2.581185087299691,26.47662104654647,,0.0,69.16666666666667,100.12988005012507,85.4481460027821,44.68188765431331,0.613716976735125,45.66343468691098,10.1575456053068,2.0308152059655193,5.2805917285012285,3.9604437963759214,47.68606123130724
F. Lopez,UP,52.357142857142854,14.0,18.96428571427857,2.105232797309678,26.757920612406952,1.628042384088674,0.9771309260842806,0.6509114580043932,11.571428571428571,7.457142857142857,57.67935331761536,58.42105263157895,1.1535870663523071,0.5684210526315789,13.720042532137018,3.739765730391012,23.276708264199407,4.753047450062583,18.513544227957727,14.054813773717498,5.545222025073014,16.39728273600375,0.8571428571428571,0.42857142857142855,-4.387771598968851,24.094766368235277,,130.4292853673473,52.357142857142854,100.6487530231655,78.44017603025631,49.0438369432432,0.7756437097385729,56.25638448191522,9.867330016583749,2.1623050677952658,13.14039205700091,9.855294042750682,36.067086059979104
Q. Millora-Brown,UP,53.53846153846154,13.0,22.5641025641,2.084260679384178,25.10192260987275,1.6195654046367491,1.01592322034936,0.6036421842873891,14.846153846153847,8.630769230769232,60.24096385542168,58.333333333333336,1.2048192771084336,0.4358974358974359,20.36584404320976,16.24758220503086,24.30930699182249,1.6132680230002212,5.82255083179383,6.978908188585607,4.839804069000663,20.936724565756823,0.3333333333333333,0.14814814814814814,-6.950005838080794,17.826027885809477,,151.78284612915314,53.53846153846154,105.19659982891916,81.30798870007004,52.347365560069846,0.7093797933249208,56.91136029555088,11.194029850746269,2.465747985737724,8.855632834429079,6.641724625821809,42.91337102313578
H. Alarcon,UP,46.92307692307692,13.0,17.970512820507693,1.759897948943262,25.961877195021614,1.5622057590287266,1.1281066941497035,0.43409906487902294,9.923076923076923,6.815384615384616,54.29250084832032,50.943396226415096,1.0858500169664065,0.25471698113207547,9.355508776639342,2.9751107697500445,15.465091927548619,3.826225238256316,15.462590519911624,11.418592154755508,3.1510090197404956,9.403546480386888,1.2142857142857142,0.9285714285714286,-1.108133798983257,24.606772691932274,,42.35140015494762,46.92307692307692,109.11884846962667,82.76240701116646,50.35562512602751,0.6757738837020868,49.00538310656206,7.752902155887231,1.8227327128355864,10.237913824276937,7.678435368207703,34.17708645631767
T. Fortea,UP,37.357142857142854,14.0,15.119047619049999,1.0439999778542361,20.7338895534804,1.0979077783773863,0.8442092444329823,0.253698533944404,6.071428571428571,4.528571428571429,54.168629298162976,50.649350649350644,1.0833725859632595,0.23376623376623376,5.507030615101126,2.345451499413268,8.534417068832793,5.9618933763351585,21.05098284908345,19.21229586935639,3.974595584223439,12.808197246237594,1.5,0.6875,0.0,20.78281219891087,,11.685818424638542,37.357142857142854,106.97960488172544,87.5661606002337,43.84395388058309,0.5647779565105077,48.24167517006055,5.389718076285241,1.333045274044668,5.4527050889025785,4.089528816676934,28.754048522409246
J. Bayla,UP,30.785714285714285,14.0,15.754761904764285,0.15954710545636935,12.27393538748944,0.6476081587665328,0.4103009012005115,0.2373072575660213,4.571428571428571,2.6999999999999997,45.397620538509706,41.34615384615385,0.9079524107701941,0.5192307692307693,9.24843247851166,8.55308216425004,9.91426877264333,2.62227502605041,8.392839382034875,12.661141804788215,2.8606636647822654,13.812154696132598,0.9166666666666666,0.5833333333333334,-2.0539704590900474,14.995708312748762,,33.64286549635268,30.785714285714285,95.92395837821367,88.45961108221931,45.6670922303905,0.5441338158798447,50.322373593577524,1.9900497512437811,1.0774960475223583,0.598694859375841,0.44902114453188074,29.96307701933555
R. Torres,UP,34.38461538461539,13.0,15.20256410256923,0.241187758819791,13.272963713413475,0.5848046709376088,0.3466792500536636,0.23812542088394517,4.923076923076923,2.8615384615384616,40.95873786407767,32.758620689655174,0.8191747572815534,0.3103448275862069,7.864090494380359,5.526388505110045,10.10256913945414,6.917331452976596,22.325022271347656,24.317246539468762,3.9907681459480355,14.029180695847362,1.7333333333333334,0.6,1.146156394653087,17.847410813116458,,0.0,34.38461538461539,91.9384947529177,87.52021155865332,42.36419042140963,0.5658396588603922,42.866206354190176,3.0265339966832503,1.0774960475223583,1.2190572573638754,0.9142929430229065,28.912883726850772
S. Torculas,UP,28.416666666666668,12.0,8.890277777783334,0.5975670540630154,22.07864501170983,0.495988300084607,0.31143836809205505,0.18454993199255193,4.25,2.8833333333333333,43.87535816618911,41.17647058823529,0.8775071633237822,0.21568627450980393,14.113146078505311,13.029878975019031,15.150434102896249,3.450061977008461,13.063901474176905,9.881422924901186,3.9429279737239553,11.29305477131564,0.875,0.625,-3.0332587604152037,26.08409921470277,,69.55626964201224,28.416666666666668,94.99686175483369,83.69668001691115,44.265608461739156,0.6541864944657394,46.32612615451399,2.7777777777777777,0.9087791140485161,4.366418918113832,3.274814188585374,16.907908820789938
G. Abadiano,UP,36.0,13.0,20.094871794876926,-0.11998760805674236,9.896782854941979,0.49142310136718453,0.22702325373273857,0.26439984763444596,4.0,2.6999999999999997,40.26769509981851,36.58536585365854,0.8053539019963702,0.17073170731707318,4.276199551993964,1.5203386011252056,6.915088476085612,4.830677930295336,15.611587421981014,18.43884449907806,3.6230084477215025,13.829133374308544,1.3333333333333333,0.7222222222222222,-0.7432393514900432,17.7138050090749,,0.0,36.0,85.47125665371385,88.92409113066863,35.958929764241596,0.5334015015169773,41.59343755951418,2.6533996683250414,0.9221110216041468,-1.327992849727725,-0.9959946372957937,38.21728280777718
M. Belmonte,UP,27.785714285714285,14.0,11.032142857128573,0.16861152998151008,13.014297023394459,0.3890241121030992,0.18965957623744475,0.19936453586565442,4.142857142857143,1.9357142857142857,51.382660687593415,50.0,1.0276532137518684,0.16,10.691772866102477,3.8572009119574955,17.236252632040966,4.425688808111058,15.837982658740568,15.380974917179364,6.127876811230696,21.29673450070989,0.7222222222222222,0.1111111111111111,-5.866460570980251,20.1845529508226,,32.029760222968605,27.785714285714285,86.91523671972479,86.89447711220248,40.54865098710946,0.5802979306621742,46.63947097958383,2.8192371475953566,1.000810148179291,0.9247356606209767,0.6935517454657325,20.981399028092873
