PLAYER,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
N. Cabanero,UST,30.038095238092858,5.928571428571429,14.214285714285714,41.708542713599996,5.0,9.785714285714286,51.0948905109,0.9285714285714286,4.428571428571429,20.9677419355,3.5,5.714285714285714,61.25,16.285714285714285,1.7857142857142858,3.642857142857143,5.428571428571429,1.9285714285714286,1.2857142857142858,0.9285714285714286,0.14285714285714285,1.0714285714285714,1.8571428571428572,5.071428571428571,4.5,7.0,14.0
M. Tounkara,UST,28.566666666669228,5.538461538461538,12.076923076923077,45.8598726115,4.615384615384615,9.23076923076923,50.0,0.9230769230769231,2.8461538461538463,32.4324324324,1.8461538461538463,2.769230769230769,66.6666666667,13.846153846153847,3.6153846153846154,6.615384615384615,10.23076923076923,1.0,2.6153846153846154,0.5384615384615384,0.7692307692307693,1.3076923076923077,2.5384615384615383,3.0,5.384615384615385,7.0,13.0
F. Padrigao,UST,27.24285714285714,3.2142857142857144,10.428571428571429,30.8219178082,1.6428571428571428,3.5,46.9387755102,1.5714285714285714,6.928571428571429,22.6804123711,0.7857142857142857,1.2857142857142858,61.1111111111,8.785714285714286,0.5,2.7857142857142856,3.2857142857142856,6.071428571428571,2.857142857142857,1.5,0.0,1.5,2.142857142857143,2.5714285714285716,2.0714285714285716,7.0,14.0
C. Manaytay,UST,21.58333333332857,3.0,6.714285714285714,44.6808510638,2.4285714285714284,5.142857142857143,47.2222222222,0.5714285714285714,1.5714285714285714,36.3636363636,1.7857142857142858,2.4285714285714284,73.5294117647,8.357142857142858,1.5714285714285714,2.4285714285714284,4.0,1.2142857142857142,2.142857142857143,0.8571428571428571,0.21428571428571427,1.0714285714285714,2.642857142857143,2.142857142857143,-0.7142857142857143,7.0,14.0
K. Paranada,UST,11.394047619042857,1.7142857142857142,4.0,42.8571428571,0.6428571428571429,1.5,42.8571428571,1.0714285714285714,2.5,42.8571428571,0.5714285714285714,1.0714285714285714,53.3333333333,5.071428571428571,0.14285714285714285,0.9285714285714286,1.0714285714285714,2.0714285714285716,1.3571428571428572,0.35714285714285715,0.0,0.35714285714285715,1.4285714285714286,0.7857142857142857,-0.7857142857142857,7.0,14.0
G. Crisostomo,UST,19.073809523807142,1.8571428571428572,4.142857142857143,44.8275862069,1.6428571428571428,3.357142857142857,48.9361702128,0.21428571428571427,0.7857142857142857,27.2727272727,0.6428571428571429,0.9285714285714286,69.23076923080001,4.571428571428571,1.9285714285714286,4.928571428571429,6.857142857142857,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.8571428571428571,1.2857142857142858,2.642857142857143,1.2142857142857142,2.357142857142857,7.0,14.0
A. Acido,UST,9.94047619047143,1.1428571428571428,3.642857142857143,31.3725490196,0.2857142857142857,0.8571428571428571,33.3333333333,0.8571428571428571,2.7857142857142856,30.7692307692,0.35714285714285715,0.5,71.4285714286,3.5,0.6428571428571429,1.2142857142857142,1.8571428571428572,0.7857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.6428571428571429,0.5,-0.6428571428571429,7.0,14.0
M. Llemit,UST,15.278571428571428,1.0714285714285714,3.5,30.612244898,0.5,1.7857142857142858,28.0,0.5714285714285714,1.7142857142857142,33.3333333333,0.7142857142857143,1.2857142857142858,55.5555555556,3.4285714285714284,0.9285714285714286,1.7857142857142858,2.7142857142857144,1.0714285714285714,0.6428571428571429,0.7857142857142857,0.14285714285714285,0.9285714285714286,1.6428571428571428,1.5,-2.7142857142857144,7.0,14.0
G. Danting,UST,8.120370370355555,0.7777777777777778,1.6666666666666667,46.6666666667,0.2222222222222222,0.3333333333333333,66.6666666667,0.5555555555555556,1.3333333333333333,41.6666666667,0.3333333333333333,0.6666666666666666,50.0,2.4444444444444446,0.1111111111111111,1.1111111111111112,1.2222222222222223,0.0,0.4444444444444444,0.3333333333333333,0.0,0.3333333333333333,0.7777777777777778,0.6666666666666666,-0.3333333333333333,3.0,9.0
G. Robinson,UST,9.76500000001,0.7,2.2,31.8181818182,0.6,1.4,42.8571428571,0.1,0.8,12.5,0.6,1.1,54.5454545455,2.1,0.5,1.2,1.7,0.8,0.4,0.3,0.0,0.3,1.3,0.9,-2.0,3.0,10.0
M. Pangilinan,UST,8.96547619047143,0.5714285714285714,2.2857142857142856,25.0,0.0,0.14285714285714285,0.0,0.5714285714285714,2.142857142857143,26.6666666667,0.35714285714285715,0.5,71.4285714286,2.0714285714285716,0.2857142857142857,1.0,1.2857142857142858,0.35714285714285715,0.7142857142857143,0.2857142857142857,0.07142857142857142,0.35714285714285715,1.1428571428571428,0.2857142857142857,-1.8571428571428572,7.0,14.0
C. Lane,UST,7.25166666666,0.6,1.5,40.0,0.4,0.8,50.0,0.2,0.7,28.5714285714,0.6,0.8,75.0,2.0,0.3,0.5,0.8,0.4,0.3,0.3,0.0,0.3,0.6,0.5,4.0,5.0,10.0
L. Estacio,UST,9.226923076938462,0.5384615384615384,2.0,26.9230769231,0.23076923076923078,0.38461538461538464,60.0,0.3076923076923077,1.6153846153846154,19.0476190476,0.07692307692307693,0.07692307692307693,100.0,1.4615384615384615,0.23076923076923078,0.9230769230769231,1.1538461538461537,0.9230769230769231,0.6153846153846154,0.38461538461538464,0.07692307692307693,0.46153846153846156,0.8461538461538461,0.38461538461538464,-0.9230769230769231,7.0,13.0
