PLAYER,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
F. Lopez,UP,18.426388888875,5.9696992537920925,10.582648677176891,56.4102564103,5.019974372506987,7.190774101158657,69.8113207547,0.9497248812851056,3.3918745760182345,28.0,3.5275495590589636,6.51239918595501,54.1666666667,16.416672947928255,0.9497248812851056,7.869149016362304,8.818873897647409,2.3064747116923994,3.3918745760182345,1.0853998643258351,1.6280997964887525,2.7134996608145876,3.7988995251404223,5.426999321629175,6.783749152036469,9.0,12.0
J. Cagulangan,UP,23.83333333334,5.916083916082262,14.097902097898155,41.9642857143,4.153846153844992,8.937062937060439,46.4788732394,1.7622377622372694,5.1608391608377175,34.1463414634,2.1398601398595414,2.7692307692299947,77.2727272727,15.734265734261335,2.1398601398595414,3.020979020978176,5.1608391608377175,5.916083916082262,3.902097902096811,2.0139860139854506,0.0,2.0139860139854506,1.2587412587409068,3.650349650348629,11.45454545454225,8.0,10.0
H. Alarcon,UP,17.918181818172727,5.4794520547973,12.937595129382515,42.3529411765,4.7184170471865645,9.741248097417422,48.4375,0.7610350076107362,3.1963470319650917,23.8095238095,2.2831050228322085,3.1963470319650917,71.4285714286,14.003044140037545,0.9132420091328834,5.022831050230859,5.936073059363742,2.4353120243543556,1.826484018265767,1.6742770167436196,0.6088280060885889,2.2831050228322085,3.1963470319650917,3.3485540334872392,14.611872146126135,8.0,11.0
T. Fortea,UP,15.90694444445,4.243429669080855,10.372828079975422,40.9090909091,1.8859687418137132,3.6147734218096166,52.1739130435,2.3574609272671414,6.758054658165805,34.8837209302,2.0431328036315226,2.514624989084951,81.25,12.887453069060374,0.7858203090890471,2.8289531127205696,3.6147734218096166,3.6147734218096166,2.514624989084951,1.7288046799959038,0.15716406181780943,1.8859687418137132,2.514624989084951,2.200296865449332,7.543874967254853,9.0,12.0
S. Torculas,UP,8.98166666667,4.676192243457162,13.360549267020463,35.0,3.6741510484306277,9.018370755238813,40.7407407407,1.0020411950265347,4.3421785117816505,23.0769230769,1.670068658377558,3.0061235850796044,55.5555555556,12.024494340318418,3.340137316755116,4.676192243457162,8.016329560212277,1.670068658377558,2.6721098534040926,1.670068658377558,0.6680274633510231,2.338096121728581,2.6721098534040926,2.6721098534040926,0.6680274633510231,7.0,10.0
M. Belmonte,UP,11.724999999983334,4.690831556509866,10.021321961634714,46.8085106383,3.83795309168989,7.67590618337978,50.0,0.8528784648199755,2.345415778254933,36.3636363636,1.0660980810249694,1.2793176972299634,83.3333333333,11.300639658864675,1.2793176972299634,5.756929637534835,7.0362473347647985,2.7718550106649205,3.411513859279902,0.42643923240998777,0.42643923240998777,0.8528784648199755,4.051172707894884,1.918976545844945,7.889125799584774,9.0,12.0
Q. Millora-Brown,UP,21.983333333336365,4.34213246950109,7.815838445101963,55.5555555556,4.218071541801059,7.195533806601807,58.6206896552,0.12406092770003116,0.6203046385001557,20.0,2.2330966986005607,3.3496450479008413,66.6666666667,11.041422565302772,4.094010614101028,8.063960300502023,12.157970914603052,0.8684264939002181,2.2330966986005607,0.49624371080012464,1.9849748432004986,2.481218554000623,2.605279481700654,5.45868081880137,9.5526914329024,9.0,11.0
D. Ududo,UP,9.108333333333333,3.5681610247026536,9.332113449222325,38.2352941176,3.5681610247026536,9.332113449222325,38.2352941176,0.0,0.0,0.0,3.019213174748399,6.312900274473925,47.8260869565,10.155535224153706,6.038426349496798,4.391582799634035,10.430009149130834,0.5489478499542544,3.8426349496797805,0.5489478499542544,1.0978956999085088,1.6468435498627632,7.4107959743824345,6.587374199451053,2.470265324794145,9.0,12.0
J. Bayla,UP,16.755555555558335,2.685676392572499,6.863395225463053,39.1304347826,1.9396551724134714,4.1777188328905535,46.4285714286,0.7460212201590275,2.685676392572499,27.7777777778,2.0888594164452767,3.7301061007951373,56.0,8.206233421749303,2.3872679045088883,2.98408488063611,5.371352785144998,1.492042440318055,1.492042440318055,0.8952254641908329,0.44761273209541647,1.3428381962862495,3.4316976127315266,2.536472148540694,3.5809018567633317,9.0,12.0
G. Stevens,UP,9.045454545454545,3.0150753768844223,5.7286432160804015,52.6315789474,3.0150753768844223,5.7286432160804015,52.6315789474,0.0,0.0,0.0,1.809045226130653,5.125628140703517,35.2941176471,7.839195979899499,4.221105527638191,4.824120603015076,9.045226130653266,0.9045226130653266,2.1105527638190953,0.30150753768844224,0.6030150753768845,0.9045226130653266,6.934673366834171,3.3165829145728645,7.839195979899499,8.0,11.0
R. Torres,UP,15.027272727281819,2.54083484573349,8.892921960067216,28.5714285714,2.3593466424668126,5.6261343012670135,41.935483871,0.1814882032666779,3.2667876588002014,5.5555555556,2.54083484573349,2.903811252266846,87.5,7.803992740467148,1.6333938294001007,2.7223230490001677,4.355716878400269,3.811252268600235,2.3593466424668126,1.451905626133423,0.0,1.451905626133423,3.2667876588002014,2.1778584392001346,-1.8148820326667787,8.0,11.0
G. Abadiano,UP,19.296969696972727,2.5439698492458316,9.186557788943281,27.692307692299998,1.6959798994972213,4.946608040200228,34.2857142857,0.8479899497486106,4.239949748743053,20.0,0.8479899497486106,1.2719849246229158,66.6666666667,6.783919597988885,0.5653266331657404,2.1199748743715263,2.685301507537267,2.967964824120137,1.6959798994972213,1.2719849246229158,0.0,1.2719849246229158,1.9786432160800913,2.402638190954397,6.783919597988885,8.0,11.0
