PLAYER,TEAM,SP,GP,MPG,EWA,PER,WS,OWS,DWS,EFF,GmSc,TS%,EFG%,PPWS,FTR,REB%,OREB%,DREB%,AR,pAST%,hAST%,TOR,hTO%,AST/TO,STL/TO,PPR,USG%,STL%,BLK%,aSP,ORtg,DRtg,Floor%,Stop%,FFI,PIE,AV,DRE/100,DRE/75,POS
W. Lingolingo,UE,41.833333333333336,12.0,24.072222222224998,1.3046454680970678,19.898020046877928,1.3402476362536746,0.9329860413725782,0.4072615948810964,9.333333333333334,6.425000000000002,51.077265973254086,46.42857142857143,1.0215453194650816,0.22448979591836735,9.288817725586037,5.436944890049905,13.23759302239352,1.1543162513924645,4.988948094151794,4.851228978007762,1.9238604189874406,8.085381630012936,0.6,1.7,-2.136953110948821,19.583472345900972,,9.683369941850247,41.833333333333336,102.99636730588648,85.44656664136336,41.53920213469447,0.659502426095076,47.54519938346721,8.366086468276249,1.639435074536705,8.561111303887639,6.420833477915729,43.315685748757716
J. Cruz-Dumont,UE,34.916666666666664,12.0,19.727777777766665,0.7593241704718743,17.267092013444074,0.9009004405520316,0.6860487930594098,0.21485164749262178,7.166666666666667,4.591666666666665,47.077009555930296,42.30769230769231,0.941540191118606,0.2153846153846154,7.976057833420327,3.3171335128980886,12.752187797226144,5.399324288820036,21.853942815531184,22.736259391063662,1.6432726096408805,6.919731119019376,3.2857142857142856,1.0,3.621600265084767,15.871194239350244,,35.44751503075099,34.916666666666664,104.04063726534002,89.07256355403621,43.25153655299842,0.5759398442486497,45.40645470401556,7.018528916339135,1.3447902251609745,5.578518292943758,4.183888719707818,35.49826911925554
P. Momowei,UE,70.08333333333333,12.0,34.884722222225,1.2598878180609716,16.869387699890158,0.886458204944875,-0.11589488956108875,1.0023530945059638,14.75,7.791666666666664,42.96961632290973,41.007194244604314,0.8593923264581946,0.6762589928057554,19.8227574454642,10.08287350170447,29.807669916110974,2.655121931909983,11.833867295503971,7.832080200501252,7.301585312752453,21.538220551378444,0.36363636363636365,0.2727272727272727,-10.240317347858214,27.02717224980434,,73.50216371993865,70.08333333333333,76.02657200513632,78.33896905034358,39.116917355816376,0.823299919511375,51.73794096208084,12.801796743402583,2.3107909342455724,7.500975783601937,5.625731837701452,62.771756228450755
J. Abate,UE,39.583333333333336,12.0,24.593055555558333,0.5160795323020414,14.334948415633319,0.7784298467103413,0.5982024315571667,0.18022741515317464,7.5,4.525000000000001,48.324742268041234,43.97590361445783,0.9664948453608248,0.27710843373493976,7.071632196551289,4.656575802228048,9.547444726580778,5.084415299661382,21.3227684719146,19.132653061224488,3.9545452330699633,14.880952380952381,1.2857142857142858,0.38095238095238093,-1.0458482893478582,18.58884882047427,,9.47829490213751,39.583333333333336,92.99786732994305,91.21563468762488,41.719773388514,0.5265518934819708,46.68966680398535,5.670971364402021,1.3914339234647097,0.35783707961931727,0.26837780971448794,44.25287604161384
G. Wilson,UE,24.833333333333332,12.0,11.566666666658334,0.682901133687349,20.709274342309513,0.5284230275249597,0.46886100586935286,0.059562021655606874,4.0,3.2750000000000004,53.929121725731896,47.72727272727273,1.078582434514638,0.4090909090909091,4.295917088803281,3.536005374730717,5.074946078701569,6.00582650971149,26.975991367708836,19.00658895083629,4.804661207769192,15.205271160669032,1.25,0.5,-1.482455624359427,22.13766287651986,,0.0,24.833333333333332,99.34683435594657,92.52642643547483,45.492890938279935,0.49634416155299055,49.73330850027658,4.54800673778776,0.8683836407446771,0.6000422609233939,0.4500316956925454,20.813122023733715
R. Maga,UE,33.833333333333336,12.0,21.029166666658334,0.3904734839239048,13.930171201455755,0.4343259355588203,0.3082903358712919,0.12603559968752842,5.833333333333333,3.7500000000000013,45.225073622212875,44.02173913043478,0.9045014724442575,0.07608695652173914,7.088646228559962,5.445742535505847,8.772880832131161,3.3033830772644532,15.05447839369528,11.711430356027485,3.9640596927173437,14.053716427232981,0.8333333333333334,0.3333333333333333,-3.261578611627053,21.541054527302947,,33.253847400878605,33.833333333333336,85.897264308522,92.0187469493054,38.42453509205811,0.5080438429472348,43.848133583921836,4.8848961257720385,1.1524026154731368,-2.7203433912389228,-2.040257543429192,37.83999526434369
E. Galang,UE,33.63636363636363,11.0,23.993939393945457,-0.09094772845399239,10.127382163958783,0.3984368999272162,0.1305051942426364,0.2679317056845798,5.454545454545454,2.9454545454545453,39.86751717369971,37.82051282051282,0.7973503434739941,0.10256410256410256,6.212749000232193,1.8595511973180574,10.675461213282533,2.947845939292754,11.67988765060101,13.143071723619979,2.3161646665871634,10.326699211415697,1.2727272727272727,0.9090909090909091,-0.6496742885226323,16.851006678564033,,74.18699007482181,33.63636363636363,81.93776438857928,88.29594693450161,32.16611325809127,0.5938372918736997,41.459535739483485,2.807411566535654,1.0265831770373834,1.2685169689482847,0.9513877267112135,43.17482320777677
D. Fikes,UE,31.666666666666668,12.0,18.313888888866668,0.16419142600190703,12.321705291661916,0.38012848135710064,0.16905026696796155,0.21107821438913907,5.25,2.7083333333333335,46.343975283213176,43.38235294117647,0.9268795056642636,0.3235294117647059,9.270136875843228,6.699799657387819,11.905136665832108,3.2873997737384366,13.959794003574075,11.537096201632941,5.563291924788123,19.524316648917285,0.5909090909090909,0.2727272727272727,-6.2419184183585585,21.803724084703784,,63.64028812087496,31.666666666666668,82.54348075635158,88.69070597236663,37.1641157422867,0.584739908393884,47.155019303221714,2.2459292532285233,1.064844316803016,-0.8497804426391881,-0.6373353319793911,32.95410987089547
R. Malaga III,UE,9.875,8.0,5.08958333335,-0.16244865192730573,2.8006355209296303,0.07708987950734938,0.03295929892436535,0.044130580582984025,1.125,-0.02499999999999991,45.662100456621005,28.57142857142857,0.9132420091324202,0.5714285714285714,6.101855218210328,2.410794331611933,9.885772982458995,1.3648935236097004,5.028863581580426,8.503401360544217,2.729787047219401,17.006802721088434,0.5,0.5,-3.3690518323416523,12.703533115994283,,68.69920910013026,9.875,86.82822316777713,87.80003396725607,38.82310454723452,0.6052658090269626,44.79971210451753,-0.8983717012914093,0.24743582965269675,-1.437375173875759,-1.0780313804068191,9.158223541819993
K. Spandonis,UE,11.714285714285714,7.0,3.845238095242857,-0.04405521299910315,7.530180379142254,0.06453954076603641,0.05959859178138967,0.00494094898464674,0.42857142857142855,0.3000000000000001,41.666666666666664,30.0,0.8333333333333333,1.0,1.8460473434202087,3.646792911541762,0.0,2.064665559247856,7.425168226457752,12.195121951219514,0.0,0.0,inf,inf,2.5481714013707166,12.85865929871834,,0.0,11.714285714285714,103.33264141294747,94.2990753171597,46.5612287342899,0.45549274308016613,52.72935858230835,-0.3930376193149916,0.10854795509308464,-1.9100909043205234,-1.4325681782403925,6.9191420478377506
