,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
ADMU,147.0,283.0,30.0,129.0,105.0,155.0,78.0,242.0,106.0,108.0,27.0,18.0,158.0,157.0,48.0,73.0,7.0,1400.0,177.0,412.0,42.96116504854369,51.9434628975265,23.25581395348837,67.74193548387096,489.0,320.0,45.0
AdU,91.0,239.0,40.0,159.0,70.0,100.0,85.0,175.0,98.0,77.0,46.0,9.0,116.0,119.0,24.0,41.0,6.0,1200.0,131.0,398.0,32.914572864321606,38.07531380753138,25.157232704402517,70.0,372.0,260.0,55.0
DLSU,110.0,261.0,36.0,150.0,64.0,97.0,76.0,153.0,87.0,91.0,59.0,18.0,125.0,108.0,-69.0,11.0,6.0,1200.0,146.0,411.0,35.523114355231144,42.1455938697318,24.0,65.97938144329896,392.0,229.0,77.0
FEU,128.0,325.0,46.0,165.0,68.0,116.0,95.0,225.0,129.0,89.0,55.0,24.0,132.0,126.0,46.0,85.0,7.0,1400.0,174.0,490.0,35.51020408163265,39.38461538461539,27.87878787878788,58.62068965517241,462.0,320.0,79.0
UP,95.0,238.0,32.0,135.0,93.0,151.0,77.0,153.0,79.0,98.0,43.0,22.0,139.0,136.0,-87.0,0.0,6.0,1200.0,127.0,373.0,34.048257372654156,39.91596638655462,23.703703703703702,61.58940397350993,379.0,230.0,65.0
NU,114.0,273.0,50.0,172.0,101.0,146.0,102.0,217.0,114.0,105.0,45.0,24.0,147.0,160.0,29.0,65.0,7.0,1400.0,164.0,445.0,36.853932584269664,41.75824175824176,29.069767441860463,69.17808219178082,479.0,319.0,69.0
UE,102.0,225.0,39.0,152.0,65.0,121.0,73.0,177.0,109.0,89.0,44.0,18.0,141.0,131.0,3.0,28.0,6.0,1200.0,141.0,377.0,37.40053050397878,45.333333333333336,25.657894736842106,53.71900826446281,386.0,250.0,62.0
UST,138.0,287.0,42.0,159.0,91.0,132.0,77.0,207.0,117.0,94.0,41.0,25.0,138.0,147.0,6.0,40.0,7.0,1400.0,180.0,446.0,40.35874439461883,48.08362369337979,26.41509433962264,68.93939393939394,493.0,284.0,66.0
League,115.625,266.375,39.375,152.625,82.125,127.25,82.875,193.625,104.875,93.875,45.0,19.75,137.0,135.5,0.0,42.875,6.5,1300.0,155.0,419.0,36.9928400954654,43.40685124354763,25.798525798525798,64.53831041257368,431.5,276.5,64.75
