TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
UP,200.0,28.4,66.6,21.8,46.4,6.6,20.2,13.6,21.2,77.0,14.4,33.2,47.6,20.4,14.2,6.0,4.0,10.0,23.4,22.6,15.2,74.0,5,5.0,0.0,42.6426426426,46.9827586207,32.6732673267,64.1509433962,1.0
DLSU,200.0,28.0,68.6,21.0,44.2,7.0,24.4,11.6,18.4,74.6,17.4,32.8,50.2,21.0,19.0,9.0,3.2,12.2,18.4,20.6,9.6,52.0,5,4.0,1.0,40.8163265306,47.5113122172,28.6885245902,63.0434782609,0.8
UST,200.0,23.75,60.5,17.25,34.0,6.5,26.5,12.75,19.0,66.75,10.0,30.5,40.5,20.0,12.5,6.25,1.25,7.5,20.5,20.0,3.75,37.0,4,3.0,1.0,39.2561983471,50.7352941176,24.5283018868,67.1052631579,0.75
UE,200.0,20.8,59.6,14.0,35.8,6.8,23.8,14.4,23.0,62.8,11.0,27.4,38.4,13.0,14.6,7.0,3.0,10.0,22.8,23.0,-2.0,36.0,5,3.0,2.0,34.8993288591,39.1061452514,28.5714285714,62.6086956522,0.6
AdU,200.0,19.833333333333332,60.5,14.166666666666666,37.166666666666664,5.666666666666667,23.333333333333332,12.666666666666666,18.0,58.0,13.0,32.333333333333336,45.333333333333336,13.666666666666666,16.166666666666668,6.5,4.666666666666667,11.166666666666666,20.0,19.333333333333332,-4.0,43.0,6,3.0,3.0,32.782369146,38.1165919283,24.2857142857,70.3703703704,0.5
League,200.0,23.15,64.575,17.475,41.6,5.675,22.975,12.6,19.525,64.575,13.45,30.075,43.525,16.075,14.65,7.125,3.125,10.25,21.05,20.875,0.0,33.75,5,2.5,2.5,35.8497870693,42.0072115385,24.7007616975,64.5326504481,0.5
ADMU,200.0,21.0,63.0,15.75,37.25,5.25,25.75,14.25,25.25,61.5,12.0,25.5,37.5,17.75,10.5,7.5,2.75,10.25,21.25,24.5,-7.5,13.0,4,1.0,3.0,33.3333333333,42.2818791946,20.3883495146,56.4356435644,0.25
NU,200.0,22.833333333333332,68.83333333333333,18.333333333333332,46.833333333333336,4.5,22.0,11.833333333333334,18.166666666666668,62.0,14.666666666666666,27.166666666666668,41.833333333333336,12.5,13.5,7.833333333333333,2.3333333333333335,10.166666666666666,23.166666666666668,20.0,-6.5,15.0,6,1.0,5.0,33.1719128329,39.1459074733,20.4545454545,65.1376146789,0.16666666666666666
FEU,200.0,21.0,67.8,17.6,48.6,3.4,19.2,10.2,14.8,55.6,14.0,31.0,45.0,12.6,15.4,6.8,3.2,10.0,18.6,18.0,-7.2,0.0,5,0.0,5.0,30.9734513274,36.2139917695,17.7083333333,68.9189189189,0.0
