,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
UE,87.0,197.0,30.0,117.0,60.0,109.0,64.0,156.0,90.0,75.0,36.0,18.0,115.0,112.0,10.0,28.0,5.0,1000.0,117.0,314.0,37.261146496815286,44.16243654822335,25.641025641025642,55.04587155963303,324.0,220.0,54.0
DLSU,94.0,226.0,26.0,119.0,59.0,88.0,70.0,130.0,72.0,76.0,50.0,14.0,103.0,92.0,-48.0,11.0,5.0,1000.0,120.0,345.0,34.78260869565217,41.5929203539823,21.84873949579832,67.04545454545455,325.0,200.0,64.0
UP,77.0,206.0,25.0,112.0,80.0,132.0,70.0,125.0,62.0,74.0,34.0,19.0,114.0,114.0,-76.0,0.0,5.0,1000.0,102.0,318.0,32.075471698113205,37.37864077669903,22.321428571428573,60.60606060606061,309.0,195.0,53.0
UST,67.0,152.0,23.0,92.0,49.0,68.0,37.0,115.0,60.0,50.0,20.0,12.0,81.0,82.0,-15.0,14.0,4.0,800.0,90.0,244.0,36.885245901639344,44.078947368421055,25.0,72.05882352941177,252.0,152.0,32.0
NU,102.0,241.0,40.0,138.0,87.0,128.0,90.0,197.0,101.0,98.0,39.0,21.0,122.0,139.0,39.0,65.0,6.0,1200.0,142.0,379.0,37.46701846965699,42.32365145228216,28.985507246376812,67.96875,411.0,287.0,60.0
ADMU,88.0,170.0,16.0,83.0,52.0,78.0,56.0,139.0,68.0,62.0,15.0,12.0,99.0,85.0,30.0,39.0,4.0,800.0,104.0,253.0,41.10671936758893,51.76470588235294,19.27710843373494,66.66666666666667,276.0,195.0,27.0
FEU,93.0,233.0,27.0,99.0,47.0,78.0,66.0,166.0,92.0,74.0,45.0,20.0,92.0,92.0,36.0,72.0,5.0,1000.0,120.0,332.0,36.144578313253014,39.91416309012875,27.272727272727273,60.256410256410255,314.0,232.0,65.0
AdU,91.0,239.0,40.0,159.0,70.0,100.0,85.0,175.0,98.0,77.0,46.0,9.0,116.0,119.0,24.0,41.0,6.0,1200.0,131.0,398.0,32.914572864321606,38.07531380753138,25.157232704402517,70.0,372.0,260.0,55.0
League,87.375,208.0,28.375,114.875,63.0,97.625,67.25,150.375,80.375,73.25,35.625,15.625,105.25,104.375,0.0,33.75,5.0,1000.0,115.75,322.875,35.84978706929927,42.00721153846154,24.70076169749728,64.5326504481434,322.875,217.625,51.25
