,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
UP,194.0,489.0,76.0,276.0,154.0,250.0,153.0,307.0,174.0,208.0,90.0,35.0,261.0,253.0,-93.0,37.0,12.0,2400.0,270.0,765.0,35.294117647058826,39.67280163599182,27.536231884057973,61.6,770.0,460.0,125.0
NU,227.0,535.0,92.0,353.0,174.0,276.0,214.0,415.0,210.0,236.0,87.0,40.0,264.0,303.0,32.0,119.0,14.0,2800.0,319.0,888.0,35.92342342342342,42.429906542056074,26.062322946175637,63.04347826086956,904.0,629.0,127.0
ADMU,257.0,518.0,73.0,285.0,175.0,260.0,168.0,435.0,208.0,200.0,55.0,44.0,280.0,263.0,93.0,110.0,13.0,2600.0,330.0,803.0,41.0958904109589,49.61389961389961,25.614035087719298,67.3076923076923,908.0,603.0,99.0
AdU,181.0,446.0,77.0,301.0,136.0,204.0,138.0,343.0,181.0,182.0,95.0,31.0,214.0,226.0,45.0,91.0,12.0,2400.0,258.0,747.0,34.53815261044177,40.582959641255606,25.58139534883721,66.66666666666667,729.0,481.0,126.0
FEU,234.0,606.0,82.0,308.0,120.0,207.0,186.0,399.0,214.0,166.0,87.0,42.0,243.0,211.0,30.0,110.0,13.0,2600.0,316.0,914.0,34.57330415754923,38.613861386138616,26.623376623376622,57.971014492753625,834.0,585.0,129.0
UST,235.0,523.0,100.0,322.0,171.0,248.0,153.0,389.0,211.0,189.0,82.0,43.0,254.0,265.0,13.0,92.0,13.0,2600.0,335.0,845.0,39.64497041420118,44.93307839388145,31.055900621118013,68.95161290322581,941.0,542.0,125.0
DLSU,260.0,608.0,72.0,322.0,159.0,262.0,160.0,364.0,172.0,209.0,128.0,40.0,292.0,259.0,-144.0,25.0,14.0,2800.0,332.0,930.0,35.69892473118279,42.76315789473684,22.36024844720497,60.68702290076336,895.0,524.0,168.0
UE,207.0,468.0,87.0,332.0,159.0,279.0,170.0,389.0,218.0,203.0,85.0,40.0,269.0,265.0,24.0,83.0,13.0,2600.0,294.0,800.0,36.75,44.23076923076923,26.204819277108435,56.98924731182796,834.0,559.0,125.0
League,224.375,524.125,82.375,312.375,156.0,248.25,167.75,380.125,198.5,199.125,88.625,39.375,259.625,255.625,0.0,83.375,13.0,2600.0,306.75,836.5,36.67065152420801,42.80944431194848,26.370548219287716,62.83987915407855,851.875,547.875,128.0
