,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
NU,208.0,497.0,91.0,329.0,161.0,249.0,190.0,385.0,196.0,214.0,83.0,37.0,254.0,279.0,41.0,119.0,13.0,2600.0,299.0,826.0,36.19854721549637,41.85110663983903,27.659574468085108,64.65863453815261,850.0,575.0,120.0
UE,188.0,429.0,81.0,307.0,144.0,255.0,155.0,361.0,201.0,192.0,81.0,39.0,250.0,246.0,20.0,72.0,12.0,2400.0,269.0,736.0,36.54891304347826,43.82284382284382,26.384364820846905,56.470588235294116,763.0,516.0,120.0
UP,168.0,436.0,71.0,262.0,144.0,229.0,143.0,280.0,150.0,191.0,80.0,35.0,245.0,230.0,-104.0,25.0,11.0,2200.0,239.0,698.0,34.240687679083095,38.53211009174312,27.099236641221374,62.88209606986899,693.0,423.0,115.0
DLSU,217.0,509.0,65.0,285.0,137.0,230.0,135.0,315.0,145.0,179.0,110.0,35.0,244.0,234.0,-142.0,11.0,12.0,2400.0,282.0,794.0,35.51637279596977,42.63261296660118,22.80701754385965,59.56521739130435,766.0,450.0,145.0
AdU,181.0,446.0,77.0,301.0,136.0,204.0,138.0,343.0,181.0,182.0,95.0,31.0,214.0,226.0,45.0,91.0,12.0,2400.0,258.0,747.0,34.53815261044177,40.582959641255606,25.58139534883721,66.66666666666667,729.0,481.0,126.0
FEU,234.0,606.0,82.0,308.0,120.0,207.0,186.0,399.0,214.0,166.0,87.0,42.0,243.0,211.0,30.0,110.0,13.0,2600.0,316.0,914.0,34.57330415754923,38.613861386138616,26.623376623376622,57.971014492753625,834.0,585.0,129.0
ADMU,240.0,477.0,67.0,256.0,160.0,241.0,149.0,408.0,199.0,189.0,51.0,41.0,261.0,244.0,97.0,110.0,12.0,2400.0,307.0,733.0,41.88267394270123,50.314465408805034,26.171875,66.39004149377594,841.0,557.0,92.0
UST,235.0,523.0,100.0,322.0,171.0,248.0,153.0,389.0,211.0,189.0,82.0,43.0,254.0,265.0,13.0,92.0,13.0,2600.0,335.0,845.0,39.64497041420118,44.93307839388145,31.055900621118013,68.95161290322581,941.0,542.0,125.0
League,208.875,490.375,79.25,296.25,146.625,232.875,156.125,360.0,187.125,187.75,83.625,37.875,245.625,241.875,0.0,78.75,12.25,2450.0,288.125,786.625,36.62799936437311,42.59495284221259,26.751054852320674,62.96296296296296,802.125,516.125,121.5
