,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
ADMU,88.0,170.0,16.0,83.0,52.0,78.0,56.0,139.0,68.0,62.0,15.0,12.0,99.0,85.0,30.0,39.0,4.0,800.0,104.0,253.0,41.10671936758893,51.76470588235294,19.27710843373494,66.66666666666667,276.0,195.0,27.0
UE,87.0,197.0,30.0,117.0,60.0,109.0,64.0,156.0,90.0,75.0,36.0,18.0,115.0,112.0,10.0,28.0,5.0,1000.0,117.0,314.0,37.261146496815286,44.16243654822335,25.641025641025642,55.04587155963303,324.0,220.0,54.0
UST,90.0,201.0,31.0,114.0,67.0,96.0,58.0,149.0,86.0,67.0,27.0,13.0,98.0,104.0,6.0,27.0,5.0,1000.0,121.0,315.0,38.41269841269841,44.776119402985074,27.19298245614035,69.79166666666667,340.0,207.0,40.0
UP,77.0,206.0,25.0,112.0,80.0,132.0,70.0,125.0,62.0,74.0,34.0,19.0,114.0,114.0,-76.0,0.0,5.0,1000.0,102.0,318.0,32.075471698113205,37.37864077669903,22.321428571428573,60.60606060606061,309.0,195.0,53.0
FEU,93.0,233.0,27.0,99.0,47.0,78.0,66.0,166.0,92.0,74.0,45.0,20.0,92.0,92.0,36.0,72.0,5.0,1000.0,120.0,332.0,36.144578313253014,39.91416309012875,27.272727272727273,60.256410256410255,314.0,232.0,65.0
DLSU,110.0,261.0,36.0,150.0,64.0,97.0,76.0,153.0,87.0,91.0,59.0,18.0,125.0,108.0,-69.0,11.0,6.0,1200.0,146.0,411.0,35.523114355231144,42.1455938697318,24.0,65.97938144329896,392.0,229.0,77.0
AdU,91.0,239.0,40.0,159.0,70.0,100.0,85.0,175.0,98.0,77.0,46.0,9.0,116.0,119.0,24.0,41.0,6.0,1200.0,131.0,398.0,32.914572864321606,38.07531380753138,25.157232704402517,70.0,372.0,260.0,55.0
NU,102.0,241.0,40.0,138.0,87.0,128.0,90.0,197.0,101.0,98.0,39.0,21.0,122.0,139.0,39.0,65.0,6.0,1200.0,142.0,379.0,37.46701846965699,42.32365145228216,28.985507246376812,67.96875,411.0,287.0,60.0
League,92.25,218.5,30.625,121.5,65.875,102.25,70.625,157.5,85.5,77.25,37.625,16.25,110.125,109.125,0.0,35.375,5.25,1050.0,122.875,340.0,36.13970588235294,42.21967963386728,25.20576131687243,64.42542787286064,342.25,228.125,53.875
