TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%
ADMU,600.0,65.0,193.0,53.0,121.0,12.0,72.0,44.0,80.0,186.0,39.0,76.0,115.0,55.0,33.0,21.0,10.0,31.0,63.0,73.0,-39.0,0.0,3.0,0.0,3.0,33.67875647668394,43.80165289256198,16.666666666666668,55.0
AdU,600.0,63.0,190.0,45.0,117.0,18.0,73.0,36.0,45.0,180.0,37.0,101.0,138.0,46.0,45.0,24.0,17.0,41.0,47.0,53.0,-5.0,30.0,3.0,2.0,1.0,33.1578947368421,38.46153846153846,24.65753424657534,80.0
DLSU,600.0,88.0,220.0,60.0,130.0,28.0,90.0,30.0,42.0,234.0,60.0,102.0,162.0,63.0,58.0,25.0,8.0,33.0,56.0,53.0,46.0,39.0,3.0,3.0,0.0,40.0,46.15384615384615,31.11111111111111,71.42857142857143
FEU,600.0,61.0,196.0,52.0,141.0,9.0,55.0,27.0,42.0,158.0,43.0,97.0,140.0,44.0,47.0,18.0,9.0,27.0,58.0,55.0,-19.0,0.0,3.0,0.0,3.0,31.122448979591837,36.87943262411348,16.363636363636363,64.28571428571429
NU,800.0,102.0,279.0,84.0,195.0,18.0,84.0,41.0,69.0,263.0,58.0,104.0,162.0,53.0,57.0,33.0,9.0,42.0,92.0,76.0,-31.0,15.0,4.0,1.0,3.0,36.55913978494624,43.07692307692308,21.428571428571427,59.42028985507246
UE,600.0,59.0,175.0,45.0,113.0,14.0,62.0,50.0,77.0,182.0,31.0,76.0,107.0,37.0,40.0,19.0,8.0,27.0,63.0,70.0,-20.0,12.0,3.0,1.0,2.0,33.714285714285715,39.823008849557525,22.580645161290324,64.93506493506493
UP,600.0,90.0,196.0,68.0,136.0,22.0,60.0,45.0,77.0,247.0,40.0,97.0,137.0,67.0,41.0,13.0,15.0,28.0,78.0,75.0,53.0,44.0,3.0,3.0,0.0,45.91836734693877,50.0,36.666666666666664,58.44155844155844
UST,800.0,95.0,242.0,69.0,136.0,26.0,106.0,51.0,76.0,267.0,40.0,122.0,162.0,80.0,50.0,25.0,5.0,30.0,82.0,80.0,15.0,37.0,4.0,3.0,1.0,39.256198347107436,50.73529411764706,24.528301886792452,67.10526315789474
League,650.0,77.875,211.375,59.5,136.125,18.375,75.25,40.5,63.5,214.625,43.5,96.875,140.375,55.625,46.375,22.25,10.125,32.375,67.375,66.875,0.0,22.125,3.25,1.625,1.625,36.8421052631579,43.70982552800734,24.41860465116279,63.77952755905512
