TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%
ADMU,2625.0,281.0,845.0,192.0,480.0,89.0,365.0,164.0,288.0,815.0,162.0,321.0,483.0,202.0,141.0,88.0,25.0,113.0,264.0,276.0,-93.0,47.0,13.0,4.0,9.0,33.25443786982248,40.0,24.383561643835616,56.94444444444444
AdU,2425.0,238.0,719.0,157.0,425.0,81.0,294.0,127.0,201.0,684.0,142.0,374.0,516.0,165.0,211.0,77.0,49.0,126.0,229.0,215.0,-45.0,70.0,12.0,5.0,7.0,33.10152990264256,36.94117647058823,27.551020408163264,63.18407960199005
DLSU,2825.0,376.0,935.0,274.0,598.0,102.0,337.0,185.0,294.0,1039.0,226.0,460.0,686.0,291.0,263.0,98.0,45.0,143.0,264.0,284.0,144.0,152.0,14.0,12.0,2.0,40.213903743315505,45.819397993311036,30.26706231454006,62.925170068027214
FEU,2850.0,323.0,912.0,260.0,629.0,63.0,283.0,173.0,251.0,882.0,182.0,454.0,636.0,168.0,214.0,83.0,57.0,140.0,232.0,262.0,-38.0,52.0,14.0,5.0,9.0,35.416666666666664,41.33545310015898,22.261484098939928,68.92430278884463
NU,2800.0,320.0,905.0,245.0,603.0,75.0,302.0,157.0,243.0,872.0,172.0,381.0,553.0,185.0,202.0,96.0,34.0,130.0,305.0,259.0,-32.0,71.0,14.0,5.0,9.0,35.35911602209945,40.6301824212272,24.834437086092716,64.60905349794238
UE,2600.0,281.0,790.0,193.0,483.0,88.0,307.0,160.0,252.0,810.0,147.0,349.0,496.0,166.0,187.0,87.0,36.0,123.0,271.0,267.0,-24.0,72.0,13.0,6.0,7.0,35.56962025316456,39.958592132505174,28.664495114006513,63.492063492063494
UP,2600.0,354.0,861.0,273.0,569.0,81.0,292.0,160.0,261.0,949.0,185.0,386.0,571.0,227.0,214.0,104.0,47.0,151.0,281.0,272.0,101.0,143.0,13.0,10.0,3.0,41.11498257839721,47.978910369068544,27.73972602739726,61.30268199233716
UST,2625.0,337.0,868.0,237.0,496.0,100.0,372.0,154.0,240.0,928.0,160.0,369.0,529.0,218.0,189.0,93.0,27.0,120.0,270.0,248.0,-13.0,74.0,13.0,6.0,7.0,38.824884792626726,47.78225806451613,26.881720430107528,64.16666666666667
League,2668.75,313.75,854.375,228.875,535.375,84.875,319.0,160.0,253.75,872.375,172.0,386.75,558.75,202.75,202.625,90.75,40.0,130.75,264.5,260.375,0.0,85.125,13.25,6.625,6.625,36.72275054864667,42.750408592108336,26.606583072100314,63.05418719211823
