TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%
ADMU,600.0,65.0,193.0,53.0,121.0,12.0,72.0,44.0,80.0,186.0,39.0,76.0,115.0,55.0,33.0,21.0,10.0,31.0,63.0,73.0,-39.0,0.0,3.0,0.0,3.0,33.67875647668394,43.80165289256198,16.666666666666668,55.0
AdU,600.0,63.0,190.0,45.0,117.0,18.0,73.0,36.0,45.0,180.0,37.0,101.0,138.0,46.0,45.0,24.0,17.0,41.0,47.0,53.0,-5.0,30.0,3.0,2.0,1.0,33.1578947368421,38.46153846153846,24.65753424657534,80.0
DLSU,600.0,88.0,220.0,60.0,130.0,28.0,90.0,30.0,42.0,234.0,60.0,102.0,162.0,63.0,58.0,25.0,8.0,33.0,56.0,53.0,46.0,39.0,3.0,3.0,0.0,40.0,46.15384615384615,31.11111111111111,71.42857142857143
FEU,600.0,61.0,196.0,52.0,141.0,9.0,55.0,27.0,42.0,158.0,43.0,97.0,140.0,44.0,47.0,18.0,9.0,27.0,58.0,55.0,-19.0,0.0,3.0,0.0,3.0,31.122448979591837,36.87943262411348,16.363636363636363,64.28571428571429
NU,400.0,57.0,154.0,51.0,116.0,6.0,38.0,17.0,26.0,137.0,36.0,52.0,88.0,32.0,29.0,20.0,3.0,23.0,43.0,30.0,-1.0,15.0,2.0,1.0,1.0,37.01298701298701,43.96551724137931,15.789473684210526,65.38461538461539
UE,600.0,59.0,175.0,45.0,113.0,14.0,62.0,50.0,77.0,182.0,31.0,76.0,107.0,37.0,40.0,19.0,8.0,27.0,63.0,70.0,-20.0,12.0,3.0,1.0,2.0,33.714285714285715,39.823008849557525,22.580645161290324,64.93506493506493
UP,400.0,60.0,124.0,47.0,91.0,13.0,33.0,25.0,51.0,158.0,24.0,64.0,88.0,45.0,30.0,7.0,12.0,19.0,55.0,51.0,26.0,28.0,2.0,2.0,0.0,48.38709677419355,51.64835164835165,39.39393939393939,49.01960784313726
UST,600.0,74.0,191.0,55.0,109.0,19.0,82.0,33.0,49.0,200.0,29.0,90.0,119.0,63.0,31.0,19.0,3.0,22.0,58.0,55.0,12.0,26.0,3.0,2.0,1.0,38.7434554973822,50.45871559633027,23.170731707317074,67.34693877551021
League,550.0,65.875,180.375,51.0,117.25,14.875,63.125,32.75,51.5,179.375,37.375,82.25,119.625,48.125,39.125,19.125,8.75,27.875,55.375,55.0,0.0,18.75,2.75,1.375,1.375,36.52113652113652,43.49680170575693,23.564356435643564,63.592233009708735
