,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
ADMU,69.0,134.0,16.0,66.0,39.0,58.0,46.0,104.0,60.0,44.0,14.0,9.0,74.0,63.0,39.0,39.0,3.0,600.0,85.0,200.0,42.5,51.492537313432834,24.242424242424242,67.24137931034483,225.0,150.0,23.0
UE,43.0,79.0,15.0,50.0,20.0,41.0,25.0,61.0,46.0,28.0,11.0,7.0,49.0,42.0,25.0,28.0,2.0,400.0,58.0,129.0,44.96124031007752,54.43037974683544,30.0,48.78048780487805,151.0,86.0,18.0
NU,43.0,97.0,9.0,39.0,25.0,34.0,35.0,62.0,36.0,37.0,15.0,10.0,30.0,43.0,1.0,12.0,2.0,400.0,52.0,136.0,38.23529411764706,44.329896907216494,23.076923076923077,73.52941176470588,138.0,97.0,25.0
UST,54.0,119.0,14.0,64.0,38.0,48.0,27.0,91.0,51.0,38.0,14.0,8.0,56.0,58.0,-12.0,14.0,3.0,600.0,68.0,183.0,37.15846994535519,45.378151260504204,21.875,79.16666666666667,188.0,118.0,22.0
DLSU,60.0,137.0,10.0,68.0,38.0,55.0,41.0,78.0,45.0,44.0,28.0,7.0,53.0,56.0,-46.0,0.0,3.0,600.0,70.0,205.0,34.146341463414636,43.7956204379562,14.705882352941176,69.0909090909091,188.0,119.0,35.0
FEU,33.0,93.0,11.0,46.0,22.0,34.0,36.0,63.0,30.0,30.0,20.0,11.0,36.0,37.0,14.0,31.0,2.0,400.0,44.0,139.0,31.654676258992804,35.483870967741936,23.91304347826087,64.70588235294117,121.0,99.0,31.0
UP,33.0,83.0,9.0,45.0,39.0,70.0,33.0,42.0,28.0,24.0,15.0,8.0,51.0,54.0,-26.0,0.0,2.0,400.0,42.0,128.0,32.8125,39.75903614457831,20.0,55.714285714285715,132.0,75.0,23.0
AdU,47.0,118.0,23.0,85.0,22.0,36.0,37.0,90.0,58.0,40.0,24.0,2.0,53.0,47.0,5.0,14.0,3.0,600.0,70.0,203.0,34.48275862068966,39.83050847457627,27.058823529411764,61.111111111111114,185.0,127.0,26.0
League,47.75,107.5,13.375,57.875,30.375,47.0,35.0,73.875,44.25,35.625,17.625,7.75,50.25,50.0,0.0,17.25,2.5,500.0,61.125,165.375,36.961451247165535,44.41860465116279,23.110151187904968,64.62765957446808,166.0,108.875,25.375
