,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
FEU,33.0,93.0,11.0,46.0,22.0,34.0,36.0,63.0,30.0,30.0,20.0,11.0,36.0,37.0,14.0,31.0,2.0,400.0,44.0,139.0,31.654676258992804,35.483870967741936,23.91304347826087,64.70588235294117,121.0,99.0,31.0
UST,35.0,78.0,7.0,40.0,28.0,37.0,16.0,56.0,31.0,25.0,8.0,4.0,38.0,42.0,-25.0,0.0,2.0,400.0,42.0,118.0,35.59322033898305,44.87179487179487,17.5,75.67567567567568,119.0,72.0,12.0
AdU,35.0,88.0,16.0,58.0,11.0,18.0,31.0,63.0,41.0,29.0,16.0,2.0,37.0,29.0,18.0,14.0,2.0,400.0,51.0,146.0,34.93150684931507,39.77272727272727,27.586206896551722,61.111111111111114,129.0,94.0,18.0
NU,43.0,97.0,9.0,39.0,25.0,34.0,35.0,62.0,36.0,37.0,15.0,10.0,30.0,43.0,1.0,12.0,2.0,400.0,52.0,136.0,38.23529411764706,44.329896907216494,23.076923076923077,73.52941176470588,138.0,97.0,25.0
ADMU,47.0,91.0,10.0,38.0,27.0,41.0,22.0,66.0,45.0,22.0,7.0,8.0,48.0,46.0,26.0,26.0,2.0,400.0,57.0,129.0,44.18604651162791,51.64835164835165,26.31578947368421,65.85365853658537,151.0,88.0,15.0
UP,33.0,83.0,9.0,45.0,39.0,70.0,33.0,42.0,28.0,24.0,15.0,8.0,51.0,54.0,-26.0,0.0,2.0,400.0,42.0,128.0,32.8125,39.75903614457831,20.0,55.714285714285715,132.0,75.0,23.0
UE,43.0,79.0,15.0,50.0,20.0,41.0,25.0,61.0,46.0,28.0,11.0,7.0,49.0,42.0,25.0,28.0,2.0,400.0,58.0,129.0,44.96124031007752,54.43037974683544,30.0,48.78048780487805,151.0,86.0,18.0
DLSU,44.0,99.0,6.0,41.0,21.0,26.0,26.0,55.0,28.0,31.0,18.0,5.0,36.0,30.0,-33.0,0.0,2.0,400.0,50.0,140.0,35.714285714285715,44.44444444444444,14.634146341463415,80.76923076923077,127.0,81.0,23.0
League,39.125,88.5,10.375,44.625,24.125,37.625,28.0,58.5,35.625,28.25,13.75,6.875,40.625,40.375,0.0,13.875,2.0,400.0,49.5,133.125,37.183098591549296,44.2090395480226,23.249299719887954,64.11960132890366,133.5,86.5,20.625
